map_key	cell_id	enter	item_type	item_id	is_obstruct	skill_lv	star_lv	
110_1	37	0	0	0	0	0	0	
110_1	38	0	0	0	0	0	0	
110_1	39	0	0	0	0	0	0	
110_1	40	0	1	25002	0	0	0	
110_1	41	0	3	50002	0	2	1	
110_1	42	0	1	24001	0	0	0	
110_1	43	0	0	0	0	0	0	
110_1	44	0	3	35003	0	2	1	
110_1	45	0	0	0	0	0	0	
110_1	47	0	0	0	0	0	0	
110_1	48	0	0	0	0	0	0	
110_1	49	0	2	63005	0	0	0	
110_1	50	0	0	0	0	0	0	
110_1	51	0	1	25004	0	0	0	
110_1	53	0	0	0	0	0	0	
110_1	54	0	3	35003	0	2	1	
110_1	55	0	0	0	0	0	0	
110_1	56	0	1	24001	0	0	0	
110_1	59	0	0	0	0	0	0	
110_1	60	0	0	0	0	0	0	
110_1	61	0	0	0	0	0	0	
110_1	64	0	0	0	0	0	0	
110_1	65	0	0	0	0	0	0	
110_1	66	0	3	50002	0	2	1	
110_1	67	0	0	0	0	0	0	
110_1	68	0	0	0	1	0	0	
110_1	69	0	0	0	1	0	0	
110_1	73	0	0	0	1	0	0	
110_1	74	0	0	0	1	0	0	
110_1	75	0	1	24001	0	0	0	
110_1	76	0	0	0	0	0	0	
110_1	77	0	0	0	0	0	0	
110_1	78	0	3	50002	0	2	1	
110_1	79	0	0	0	0	0	0	
110_1	80	0	0	0	0	0	0	
110_1	81	0	0	0	1	0	0	
110_1	82	0	0	0	1	0	0	
110_1	83	0	0	0	1	0	0	
110_1	84	0	0	0	0	0	0	
110_1	85	0	0	0	0	0	0	
110_1	86	0	0	0	0	0	0	
110_1	87	0	0	0	0	0	0	
110_1	88	0	0	0	0	0	0	
110_1	89	0	0	0	0	0	0	
110_1	90	0	1	24001	0	0	0	
110_1	91	0	0	0	0	0	0	
110_1	92	0	0	0	0	0	0	
110_1	93	0	0	0	0	0	0	
110_1	94	0	0	0	0	0	0	
110_1	95	0	0	0	0	0	0	
110_1	96	0	1	24001	0	0	0	
110_1	97	0	0	0	0	0	0	
110_1	98	0	0	0	0	0	0	
110_1	100	0	0	0	1	0	0	
110_1	101	0	0	0	0	0	0	
110_1	102	0	0	0	0	0	0	
110_1	103	1	0	0	0	0	0	
110_1	104	1	0	0	0	0	0	
110_1	105	1	0	0	0	0	0	
110_1	106	0	0	0	0	0	0	
110_1	107	0	0	0	0	0	0	
110_1	108	0	0	0	1	0	0	
111_1	0	0	0	0	0	0	0	
111_1	1	0	0	0	0	0	0	
111_1	2	0	0	0	0	0	0	
111_1	3	0	0	0	0	0	0	
111_1	4	0	0	0	1	0	0	
111_1	5	0	0	0	1	0	0	
111_1	6	0	0	0	1	0	0	
111_1	7	0	0	0	0	0	0	
111_1	8	0	0	0	0	0	0	
111_1	9	0	0	0	0	0	0	
111_1	10	0	0	0	1	0	0	
111_1	12	0	0	0	0	0	0	
111_1	13	0	0	0	0	0	0	
111_1	14	0	0	0	0	0	0	
111_1	15	0	3	38003	0	2	1	
111_1	16	0	2	63005	0	0	0	
111_1	17	0	3	35003	0	2	1	
111_1	18	0	0	0	0	0	0	
111_1	19	0	0	0	0	0	0	
111_1	20	0	0	0	0	0	0	
111_1	25	0	0	0	0	0	0	
111_1	26	0	3	35003	0	2	1	
111_1	27	0	1	25003	0	0	0	
111_1	28	0	1	25004	0	0	0	
111_1	29	0	0	0	0	0	0	
111_1	33	0	0	0	1	0	0	
111_1	34	0	0	0	1	0	0	
111_1	37	0	0	0	0	0	0	
111_1	38	0	1	24001	0	0	0	
111_1	39	0	0	0	0	0	0	
111_1	42	0	0	0	1	0	0	
111_1	43	0	0	0	1	0	0	
111_1	45	0	0	0	1	0	0	
111_1	46	0	0	0	1	0	0	
111_1	49	0	1	24001	0	0	0	
111_1	52	0	0	0	1	0	0	
111_1	53	0	0	0	1	0	0	
111_1	57	0	0	0	1	0	0	
111_1	58	0	0	0	1	0	0	
111_1	60	0	3	50002	0	2	1	
111_1	62	0	0	0	1	0	0	
111_1	63	0	0	0	1	0	0	
111_1	66	0	0	0	1	0	0	
111_1	71	0	3	38003	0	2	1	
111_1	76	0	0	0	1	0	0	
111_1	77	1	0	0	0	0	0	
111_1	78	1	0	0	0	0	0	
111_1	81	0	3	50002	0	2	1	
111_1	82	0	1	24001	0	0	0	
111_1	83	0	3	50002	0	2	1	
111_1	86	0	0	0	1	0	0	
111_1	87	1	0	0	0	0	0	
111_1	88	0	0	0	1	0	0	
111_1	89	0	0	0	0	0	0	
111_1	90	0	0	0	0	0	0	
111_1	91	0	1	24001	0	0	0	
111_1	92	0	0	0	0	0	0	
111_1	93	0	0	0	0	0	0	
111_1	94	0	0	0	0	0	0	
111_1	95	0	1	24001	0	0	0	
111_1	96	0	0	0	0	0	0	
111_1	97	0	0	0	0	0	0	
111_1	98	1	0	0	0	0	0	
111_1	99	0	0	0	1	0	0	
111_1	100	1	0	0	0	0	0	
111_1	101	0	0	0	0	0	0	
111_1	102	0	0	0	0	0	0	
111_1	103	0	1	24001	0	0	0	
111_1	104	0	0	0	1	0	0	
111_1	105	0	0	0	0	0	0	
111_1	106	0	0	0	0	0	0	
111_1	107	0	0	0	0	0	0	
111_1	108	1	0	0	0	0	0	
111_1	109	1	0	0	0	0	0	
112_1	4	0	0	0	1	0	0	
112_1	5	0	0	0	0	0	0	
112_1	6	0	0	0	1	0	0	
112_1	13	0	0	0	0	0	0	
112_1	14	0	0	0	0	0	0	
112_1	15	0	0	0	0	0	0	
112_1	16	0	2	63005	0	0	0	
112_1	17	0	0	0	0	0	0	
112_1	18	0	0	0	0	0	0	
112_1	19	0	0	0	0	0	0	
112_1	23	0	0	0	1	0	0	
112_1	24	0	0	0	0	0	0	
112_1	25	0	3	38003	0	2	1	
112_1	26	0	0	0	0	0	0	
112_1	27	0	1	25003	0	0	0	
112_1	28	0	1	25004	0	0	0	
112_1	29	0	0	0	0	0	0	
112_1	30	0	1	24001	0	0	0	
112_1	31	0	0	0	1	0	0	
112_1	33	0	0	0	1	0	0	
112_1	34	0	0	0	0	0	0	
112_1	35	0	1	24001	0	0	0	
112_1	41	0	3	38003	0	2	1	
112_1	42	0	0	0	0	0	0	
112_1	43	0	0	0	1	0	0	
112_1	44	0	3	35003	0	2	1	
112_1	45	0	3	35003	0	2	1	
112_1	47	0	0	0	1	0	0	
112_1	48	0	0	0	1	0	0	
112_1	50	0	0	0	1	0	0	
112_1	51	0	0	0	1	0	0	
112_1	53	0	3	38003	0	2	1	
112_1	54	0	1	24001	0	0	0	
112_1	55	0	0	0	0	0	0	
112_1	56	0	0	0	0	0	0	
112_1	58	0	0	0	1	0	0	
112_1	62	0	0	0	1	0	0	
112_1	64	0	3	50002	0	2	1	
112_1	65	0	0	0	0	0	0	
112_1	66	0	0	0	0	0	0	
112_1	67	0	1	24001	0	0	0	
112_1	68	0	0	0	0	0	0	
112_1	71	0	0	0	1	0	0	
112_1	74	0	3	50002	0	2	1	
112_1	75	0	0	0	0	0	0	
112_1	78	0	0	0	0	0	0	
112_1	79	0	0	0	0	0	0	
112_1	80	0	0	0	0	0	0	
112_1	81	0	0	0	1	0	0	
112_1	82	0	0	0	0	0	0	
112_1	83	0	0	0	1	0	0	
112_1	84	0	0	0	0	0	0	
112_1	85	0	0	0	0	0	0	
112_1	90	0	0	0	0	0	0	
112_1	91	0	1	24001	0	0	0	
112_1	92	0	0	0	0	0	0	
112_1	93	0	0	0	0	0	0	
112_1	94	0	0	0	0	0	0	
112_1	95	0	1	24001	0	0	0	
112_1	96	0	0	0	0	0	0	
112_1	103	1	0	0	0	0	0	
112_1	104	1	0	0	0	0	0	
112_1	105	1	0	0	0	0	0	
101_2	4	0	0	0	1	0	0	
101_2	5	0	0	0	1	0	0	
101_2	6	0	0	0	1	0	0	
101_2	7	0	0	0	1	0	0	
101_2	8	0	0	0	1	0	0	
101_2	14	0	0	0	1	0	0	
101_2	15	0	0	0	0	0	0	
101_2	16	0	3	35003	0	3	2	
101_2	17	0	1	24001	0	0	0	
101_2	18	0	1	24001	0	0	0	
101_2	19	0	0	0	0	0	0	
101_2	20	0	0	0	1	0	0	
101_2	25	0	0	0	1	0	0	
101_2	26	0	3	50002	0	3	2	
101_2	27	0	1	24001	0	0	0	
101_2	28	0	0	0	0	0	0	
101_2	29	0	1	24001	0	0	0	
101_2	30	0	3	35003	0	3	2	
101_2	31	0	0	0	1	0	0	
101_2	35	0	0	0	1	0	0	
101_2	36	0	0	0	1	0	0	
101_2	37	0	0	0	0	0	0	
101_2	38	0	3	50002	0	3	2	
101_2	39	0	0	0	1	0	0	
101_2	40	0	3	38003	0	3	2	
101_2	41	0	0	0	0	0	0	
101_2	42	0	0	0	1	0	0	
101_2	46	0	0	0	1	0	0	
101_2	47	0	0	0	1	0	0	
101_2	48	0	0	0	0	0	0	
101_2	49	0	0	0	0	0	0	
101_2	50	0	0	0	1	0	0	
101_2	51	0	1	24001	0	0	0	
101_2	52	0	3	38003	0	3	2	
101_2	53	0	0	0	1	0	0	
101_2	55	0	0	0	1	0	0	
101_2	56	1	0	0	0	0	0	
101_2	57	0	0	0	0	0	0	
101_2	58	0	0	0	0	0	0	
101_2	59	0	0	0	0	0	0	
101_2	60	0	0	0	0	0	0	
101_2	61	0	0	0	1	0	0	
101_2	62	0	1	25003	0	0	0	
101_2	63	0	1	25004	0	0	0	
101_2	64	0	0	0	1	0	0	
101_2	66	1	0	0	0	0	0	
101_2	67	1	0	0	0	0	0	
101_2	68	0	0	0	0	0	0	
101_2	69	0	0	0	0	0	0	
101_2	70	0	0	0	0	0	0	
101_2	71	0	0	0	0	0	0	
101_2	72	0	0	0	1	0	0	
101_2	73	0	0	0	1	0	0	
101_2	74	0	0	0	0	0	0	
101_2	75	0	0	0	1	0	0	
101_2	78	1	0	0	0	0	0	
101_2	79	0	0	0	0	0	0	
101_2	80	0	0	0	0	0	0	
101_2	81	0	0	0	0	0	0	
101_2	82	0	0	0	1	0	0	
101_2	83	0	0	0	1	0	0	
101_2	84	0	0	0	0	0	0	
101_2	85	0	2	63001	0	0	0	
101_2	86	0	0	0	0	0	0	
101_2	87	0	0	0	1	0	0	
101_2	89	1	0	0	0	0	0	
101_2	90	1	0	0	0	0	0	
101_2	91	0	0	0	0	0	0	
101_2	92	0	0	0	1	0	0	
101_2	95	0	0	0	1	0	0	
101_2	96	0	0	0	0	0	0	
101_2	97	0	0	0	1	0	0	
101_2	102	0	0	0	1	0	0	
101_2	103	0	0	0	1	0	0	
102_2	0	0	0	0	1	0	0	
102_2	1	0	0	0	1	0	0	
102_2	2	1	0	0	0	0	0	
102_2	3	0	0	0	1	0	0	
102_2	6	0	0	0	1	0	0	
102_2	8	0	0	0	1	0	0	
102_2	10	0	0	0	1	0	0	
102_2	11	1	0	0	0	0	0	
102_2	12	1	0	0	0	0	0	
102_2	13	1	0	0	0	0	0	
102_2	15	0	0	0	0	0	0	
102_2	16	0	0	0	0	0	0	
102_2	17	0	0	0	0	0	0	
102_2	19	0	0	0	1	0	0	
102_2	20	0	0	0	1	0	0	
102_2	21	0	0	0	0	0	0	
102_2	22	0	1	24001	0	0	0	
102_2	23	0	0	0	1	0	0	
102_2	24	0	0	0	1	0	0	
102_2	28	0	0	0	1	0	0	
102_2	29	0	0	0	1	0	0	
102_2	30	0	0	0	1	0	0	
102_2	31	0	0	0	0	0	0	
102_2	32	0	0	0	0	0	0	
102_2	33	0	0	0	0	0	0	
102_2	34	0	3	35003	0	3	2	
102_2	35	0	0	0	0	0	0	
102_2	36	0	0	0	1	0	0	
102_2	37	0	0	0	1	0	0	
102_2	41	0	0	0	0	0	0	
102_2	42	0	0	0	0	0	0	
102_2	43	0	3	50002	0	3	2	
102_2	44	0	0	0	0	0	0	
102_2	45	0	1	24001	0	0	0	
102_2	46	0	0	0	0	0	0	
102_2	47	0	0	0	0	0	0	
102_2	48	0	0	0	1	0	0	
102_2	49	0	0	0	1	0	0	
102_2	50	0	0	0	1	0	0	
102_2	51	0	0	0	1	0	0	
102_2	53	0	0	0	1	0	0	
102_2	54	0	3	38003	0	3	2	
102_2	55	0	1	24001	0	0	0	
102_2	56	0	3	50002	0	3	2	
102_2	57	0	0	0	0	0	0	
102_2	58	0	0	0	1	0	0	
102_2	60	0	0	0	1	0	0	
102_2	62	0	0	0	1	0	0	
102_2	64	0	0	0	1	0	0	
102_2	65	0	0	0	1	0	0	
102_2	66	0	3	38003	0	3	2	
102_2	67	0	3	38003	0	3	2	
102_2	68	0	0	0	1	0	0	
102_2	70	0	0	0	1	0	0	
102_2	71	0	0	0	1	0	0	
102_2	73	0	0	0	1	0	0	
102_2	74	0	0	0	0	0	0	
102_2	75	0	0	0	1	0	0	
102_2	76	0	1	25003	0	0	0	
102_2	77	0	3	38003	0	3	2	
102_2	78	0	0	0	0	0	0	
102_2	81	0	0	0	1	0	0	
102_2	83	0	0	0	1	0	0	
102_2	84	0	2	63002	0	0	0	
102_2	85	0	0	0	0	0	0	
102_2	86	0	1	25004	0	0	0	
102_2	87	0	1	24001	0	0	0	
102_2	88	0	0	0	1	0	0	
102_2	90	0	0	0	1	0	0	
102_2	91	0	0	0	1	0	0	
102_2	93	0	0	0	1	0	0	
102_2	94	0	0	0	0	0	0	
102_2	95	0	0	0	1	0	0	
102_2	96	0	0	0	0	0	0	
102_2	97	0	0	0	1	0	0	
102_2	98	0	0	0	1	0	0	
102_2	100	0	0	0	1	0	0	
102_2	101	0	0	0	1	0	0	
102_2	104	0	0	0	1	0	0	
103_2	0	0	0	0	1	0	0	
103_2	1	0	0	0	1	0	0	
103_2	2	0	0	0	1	0	0	
103_2	3	0	0	0	1	0	0	
103_2	4	0	0	0	1	0	0	
103_2	11	0	0	0	1	0	0	
103_2	12	0	0	0	1	0	0	
103_2	13	0	0	0	1	0	0	
103_2	14	0	0	0	1	0	0	
103_2	15	0	0	0	1	0	0	
103_2	22	0	0	0	1	0	0	
103_2	23	0	0	0	1	0	0	
103_2	24	0	0	0	1	0	0	
103_2	25	0	0	0	1	0	0	
103_2	26	0	0	0	1	0	0	
103_2	28	0	0	0	1	0	0	
103_2	29	0	0	0	1	0	0	
103_2	30	0	0	0	1	0	0	
103_2	31	0	0	0	1	0	0	
103_2	32	0	0	0	1	0	0	
103_2	33	0	0	0	1	0	0	
103_2	34	0	0	0	1	0	0	
103_2	35	0	0	0	1	0	0	
103_2	36	0	0	0	1	0	0	
103_2	37	0	0	0	1	0	0	
103_2	39	0	0	0	1	0	0	
103_2	40	0	0	0	0	0	0	
103_2	41	0	2	63003	0	0	0	
103_2	42	0	0	0	0	0	0	
103_2	43	0	0	0	1	0	0	
103_2	50	0	0	0	1	0	0	
103_2	51	0	3	38003	0	3	2	
103_2	52	0	1	24001	0	0	0	
103_2	53	0	0	0	0	0	0	
103_2	54	0	0	0	1	0	0	
103_2	55	0	0	0	1	0	0	
103_2	56	0	0	0	1	0	0	
103_2	57	0	0	0	1	0	0	
103_2	58	0	0	0	1	0	0	
103_2	59	0	0	0	1	0	0	
103_2	60	0	0	0	1	0	0	
103_2	61	0	0	0	1	0	0	
103_2	62	0	1	25004	0	0	0	
103_2	63	0	1	25004	0	0	0	
103_2	64	0	0	0	1	0	0	
103_2	66	1	0	0	0	0	0	
103_2	67	1	0	0	0	0	0	
103_2	68	1	0	0	0	0	0	
103_2	69	0	3	38003	0	3	2	
103_2	70	0	0	0	0	0	0	
103_2	71	0	0	0	0	0	0	
103_2	72	0	0	0	0	0	0	
103_2	73	0	3	38003	0	3	2	
103_2	74	0	3	38003	0	3	2	
103_2	75	0	0	0	0	0	0	
103_2	77	1	0	0	0	0	0	
103_2	78	1	0	0	0	0	0	
103_2	79	1	0	0	0	0	0	
103_2	80	0	3	50002	0	3	2	
103_2	81	0	0	0	1	0	0	
103_2	82	0	1	24001	0	0	0	
103_2	83	0	0	0	1	0	0	
103_2	84	0	3	50002	0	3	2	
103_2	85	0	1	24001	0	0	0	
103_2	86	0	0	0	1	0	0	
103_2	88	1	0	0	0	0	0	
103_2	89	1	0	0	0	0	0	
103_2	90	1	0	0	0	0	0	
103_2	91	0	3	38003	0	3	2	
103_2	92	0	1	24001	0	0	0	
103_2	93	0	0	0	0	0	0	
103_2	94	0	0	0	0	0	0	
103_2	95	0	0	0	0	0	0	
103_2	96	0	0	0	0	0	0	
103_2	97	0	0	0	1	0	0	
103_2	99	0	0	0	1	0	0	
103_2	100	0	0	0	1	0	0	
103_2	101	0	0	0	1	0	0	
103_2	102	0	0	0	1	0	0	
103_2	103	0	0	0	1	0	0	
103_2	104	0	0	0	1	0	0	
103_2	105	0	0	0	1	0	0	
103_2	106	0	0	0	1	0	0	
103_2	107	0	0	0	1	0	0	
104_2	6	0	0	0	1	0	0	
104_2	9	0	0	0	1	0	0	
104_2	10	0	0	0	1	0	0	
104_2	16	0	0	0	1	0	0	
104_2	17	0	0	0	1	0	0	
104_2	18	0	0	0	1	0	0	
104_2	20	0	0	0	1	0	0	
104_2	21	0	0	0	1	0	0	
104_2	26	0	1	24001	0	0	0	
104_2	27	0	0	0	0	0	0	
104_2	28	0	1	24001	0	0	0	
104_2	29	0	3	38003	0	3	2	
104_2	30	0	3	35003	0	3	2	
104_2	36	0	0	0	0	0	0	
104_2	37	0	0	0	0	0	0	
104_2	38	0	0	0	0	0	0	
104_2	39	0	3	38003	0	3	2	
104_2	40	0	0	0	0	0	0	
104_2	41	0	2	24001	0	0	0	
104_2	42	0	0	0	1	0	0	
104_2	44	0	0	0	1	0	0	
104_2	45	0	0	0	1	0	0	
104_2	46	0	0	0	0	0	0	
104_2	47	0	2	63003	0	0	0	
104_2	48	0	3	38003	0	3	2	
104_2	49	0	0	0	1	0	0	
104_2	50	0	0	0	1	0	0	
104_2	51	0	0	0	1	0	0	
104_2	52	1	0	0	0	0	0	
104_2	53	1	0	0	0	0	0	
104_2	54	1	0	0	0	0	0	
104_2	55	0	0	0	1	0	0	
104_2	56	0	0	0	1	0	0	
104_2	57	0	0	0	0	0	0	
104_2	58	0	0	0	0	0	0	
104_2	59	0	3	38003	0	3	2	
104_2	60	0	0	0	1	0	0	
104_2	61	0	0	0	1	0	0	
104_2	62	0	0	0	1	0	0	
104_2	63	1	0	0	0	0	0	
104_2	64	1	0	0	0	0	0	
104_2	65	1	0	0	0	0	0	
104_2	69	0	3	38003	0	3	2	
104_2	70	0	0	0	0	0	0	
104_2	71	0	3	38003	0	3	2	
104_2	72	0	1	35002	0	0	0	
104_2	73	0	1	25004	0	0	0	
104_2	74	0	1	25004	0	0	0	
104_2	75	0	0	0	1	0	0	
104_2	81	0	0	0	0	0	0	
104_2	82	0	0	0	0	0	0	
104_2	83	0	0	0	0	0	0	
104_2	84	0	0	0	0	0	0	
104_2	85	0	1	24001	0	0	0	
104_2	93	0	0	0	1	0	0	
104_2	94	0	0	0	1	0	0	
104_2	95	0	0	0	1	0	0	
104_2	97	0	0	0	1	0	0	
104_2	98	0	0	0	1	0	0	
104_2	105	0	0	0	1	0	0	
104_2	108	0	0	0	1	0	0	
104_2	109	0	0	0	1	0	0	
105_2	2	0	0	0	1	0	0	
105_2	3	0	0	0	1	0	0	
105_2	4	0	0	0	1	0	0	
105_2	5	0	0	0	1	0	0	
105_2	6	0	0	0	1	0	0	
105_2	7	0	0	0	0	0	0	
105_2	12	0	0	0	0	0	0	
105_2	13	0	0	0	0	0	0	
105_2	14	0	0	0	0	0	0	
105_2	15	0	1	24001	0	0	0	
105_2	16	0	1	24001	0	0	0	
105_2	17	0	0	0	0	0	0	
105_2	21	0	0	0	1	0	0	
105_2	22	0	0	0	0	0	0	
105_2	23	0	3	38003	0	3	2	
105_2	24	0	0	0	0	0	0	
105_2	25	0	0	0	0	0	0	
105_2	26	0	0	0	0	0	0	
105_2	27	0	0	0	0	0	0	
105_2	28	0	0	0	0	0	0	
105_2	31	0	0	0	1	0	0	
105_2	32	0	3	38003	0	3	2	
105_2	33	0	3	38003	0	3	2	
105_2	34	0	0	0	1	0	0	
105_2	35	0	0	0	1	0	0	
105_2	36	0	0	0	1	0	0	
105_2	37	0	3	38003	0	3	2	
105_2	38	0	3	38003	0	3	2	
105_2	41	0	0	0	1	0	0	
105_2	42	0	0	0	0	0	0	
105_2	43	0	0	0	0	0	0	
105_2	46	0	0	0	1	0	0	
105_2	47	0	1	24001	0	0	0	
105_2	48	0	3	38003	0	3	2	
105_2	51	0	0	0	1	0	0	
105_2	52	0	1	24001	0	0	0	
105_2	53	0	0	0	0	0	0	
105_2	56	0	0	0	1	0	0	
105_2	57	0	1	25004	0	0	0	
105_2	58	0	1	25004	0	0	0	
105_2	61	0	0	0	0	0	0	
105_2	62	0	0	0	0	0	0	
105_2	63	0	0	0	0	0	0	
105_2	66	0	0	0	1	0	0	
105_2	67	0	1	24001	0	0	0	
105_2	68	0	0	0	0	0	0	
105_2	70	0	0	0	1	0	0	
105_2	71	0	0	0	0	0	0	
105_2	72	0	0	0	0	0	0	
105_2	77	0	3	38003	0	3	2	
105_2	78	0	0	0	0	0	0	
105_2	79	0	0	0	1	0	0	
105_2	80	1	0	0	0	0	0	
105_2	81	1	0	0	0	0	0	
105_2	82	1	0	0	0	0	0	
105_2	87	0	0	0	0	0	0	
105_2	88	0	2	63004	0	0	0	
105_2	89	0	0	0	0	0	0	
105_2	90	1	0	0	0	0	0	
105_2	91	1	0	0	0	0	0	
105_2	92	1	0	0	0	0	0	
105_2	94	0	0	0	1	0	0	
105_2	95	0	0	0	1	0	0	
105_2	97	0	0	0	0	0	0	
105_2	98	0	0	0	0	0	0	
105_2	99	0	0	0	0	0	0	
105_2	100	1	0	0	0	0	0	
105_2	101	1	0	0	0	0	0	
105_2	102	1	0	0	0	0	0	
105_2	104	0	0	0	1	0	0	
105_2	105	0	0	0	1	0	0	
105_2	107	0	0	0	1	0	0	
105_2	108	0	0	0	1	0	0	
105_2	109	0	0	0	1	0	0	
106_2	0	0	0	0	1	0	0	
106_2	1	1	0	0	0	0	0	
106_2	2	0	0	0	1	0	0	
106_2	3	0	0	0	1	0	0	
106_2	4	0	0	0	1	0	0	
106_2	5	0	0	0	0	0	0	
106_2	6	0	0	0	0	0	0	
106_2	7	0	0	0	0	0	0	
106_2	10	0	0	0	1	0	0	
106_2	11	1	0	0	0	0	0	
106_2	12	1	0	0	0	0	0	
106_2	13	1	0	0	0	0	0	
106_2	14	0	1	24001	0	0	0	
106_2	15	0	0	0	0	0	0	
106_2	16	0	0	0	0	0	0	
106_2	17	0	3	50003	0	3	2	
106_2	18	0	1	24001	0	0	0	
106_2	20	0	0	0	1	0	0	
106_2	21	1	0	0	0	0	0	
106_2	22	1	0	0	0	0	0	
106_2	23	1	0	0	0	0	0	
106_2	24	0	0	0	1	0	0	
106_2	25	0	0	0	1	0	0	
106_2	26	0	0	0	1	0	0	
106_2	27	0	0	0	1	0	0	
106_2	28	0	3	50003	0	3	2	
106_2	29	0	0	0	0	0	0	
106_2	37	0	0	0	1	0	0	
106_2	38	0	1	24001	0	0	0	
106_2	39	0	0	0	0	0	0	
106_2	41	0	0	0	1	0	0	
106_2	42	0	0	0	1	0	0	
106_2	43	0	0	0	1	0	0	
106_2	44	0	0	0	1	0	0	
106_2	45	0	0	0	1	0	0	
106_2	47	0	0	0	1	0	0	
106_2	48	0	0	0	0	0	0	
106_2	49	0	3	50003	0	3	2	
106_2	50	0	0	0	1	0	0	
106_2	51	0	0	0	0	0	0	
106_2	52	0	0	0	0	0	0	
106_2	53	0	2	63005	0	0	0	
106_2	54	0	0	0	1	0	0	
106_2	55	0	0	0	1	0	0	
106_2	57	0	0	0	1	0	0	
106_2	58	0	3	50003	0	3	2	
106_2	59	0	0	0	0	0	0	
106_2	60	0	0	0	1	0	0	
106_2	61	0	1	24001	0	0	0	
106_2	62	0	0	0	0	0	0	
106_2	63	0	0	0	0	0	0	
106_2	64	0	0	0	0	0	0	
106_2	65	0	0	0	1	0	0	
106_2	67	0	0	0	1	0	0	
106_2	68	0	1	24001	0	0	0	
106_2	69	0	0	0	0	0	0	
106_2	70	0	0	0	1	0	0	
106_2	71	0	1	25004	0	0	0	
106_2	72	0	1	25004	0	0	0	
106_2	77	0	0	0	1	0	0	
106_2	78	0	0	0	0	0	0	
106_2	79	0	0	0	0	0	0	
106_2	80	0	0	0	1	0	0	
106_2	81	0	3	50003	0	3	2	
106_2	82	0	3	50003	0	3	2	
106_2	83	0	3	50003	0	3	2	
106_2	84	0	3	50003	0	3	2	
106_2	85	0	1	24001	0	0	0	
106_2	86	0	0	0	0	0	0	
106_2	87	0	0	0	0	0	0	
106_2	88	0	0	0	0	0	0	
106_2	89	0	0	0	0	0	0	
106_2	90	0	0	0	1	0	0	
106_2	91	0	0	0	0	0	0	
106_2	92	0	0	0	0	0	0	
106_2	93	0	0	0	0	0	0	
106_2	94	0	0	0	0	0	0	
106_2	95	0	0	0	0	0	0	
106_2	96	0	0	0	0	0	0	
106_2	97	0	0	0	0	0	0	
106_2	98	0	0	0	0	0	0	
106_2	99	0	0	0	0	0	0	
106_2	102	0	0	0	1	0	0	
106_2	103	0	0	0	1	0	0	
106_2	104	0	0	0	1	0	0	
106_2	105	0	0	0	1	0	0	
106_2	106	0	0	0	1	0	0	
106_2	107	0	0	0	1	0	0	
106_2	108	0	0	0	1	0	0	
107_2	0	1	0	0	0	0	0	
107_2	1	1	0	0	0	0	0	
107_2	2	0	0	0	1	0	0	
107_2	8	0	0	0	0	0	0	
107_2	9	1	0	0	0	0	0	
107_2	10	1	0	0	0	0	0	
107_2	12	1	0	0	0	0	0	
107_2	13	0	0	0	0	0	0	
107_2	14	0	0	0	0	0	0	
107_2	18	0	0	0	0	0	0	
107_2	19	0	0	0	0	0	0	
107_2	20	1	0	0	0	0	0	
107_2	24	0	0	0	0	0	0	
107_2	25	0	1	24001	0	0	0	
107_2	26	0	3	50003	0	4	2	
107_2	28	0	3	50003	0	4	2	
107_2	29	0	0	0	0	0	0	
107_2	30	0	0	0	1	0	0	
107_2	36	0	0	0	0	0	0	
107_2	37	0	3	38003	0	4	2	
107_2	38	0	1	24001	0	0	0	
107_2	39	0	3	50003	0	4	2	
107_2	40	0	0	0	0	0	0	
107_2	44	0	0	0	1	0	0	
107_2	48	0	0	0	0	0	0	
107_2	49	0	1	24001	0	0	0	
107_2	50	0	0	0	0	0	0	
107_2	53	0	0	0	1	0	0	
107_2	54	0	0	0	1	0	0	
107_2	55	0	0	0	1	0	0	
107_2	56	0	0	0	1	0	0	
107_2	58	0	3	50003	0	4	2	
107_2	59	0	1	25004	0	0	0	
107_2	60	0	1	25004	0	0	0	
107_2	61	0	1	24001	0	0	0	
107_2	62	0	0	0	0	0	0	
107_2	64	0	0	0	1	0	0	
107_2	69	0	0	0	0	0	0	
107_2	70	0	3	38003	0	4	2	
107_2	71	0	3	38003	0	4	2	
107_2	72	0	0	0	0	0	0	
107_2	73	0	3	50003	0	4	2	
107_2	79	0	0	0	1	0	0	
107_2	80	0	0	0	0	0	0	
107_2	81	0	0	0	1	0	0	
107_2	82	0	1	24001	0	0	0	
107_2	83	0	0	0	1	0	0	
107_2	84	0	0	0	0	0	0	
107_2	85	0	0	0	1	0	0	
107_2	89	0	0	0	1	0	0	
107_2	90	0	0	0	0	0	0	
107_2	91	0	0	0	0	0	0	
107_2	92	0	0	0	0	0	0	
107_2	93	0	2	63005	0	0	0	
107_2	94	0	0	0	0	0	0	
107_2	95	0	0	0	0	0	0	
107_2	96	0	0	0	0	0	0	
107_2	97	0	0	0	1	0	0	
107_2	99	0	0	0	1	0	0	
107_2	100	0	0	0	0	0	0	
107_2	101	0	0	0	0	0	0	
107_2	102	0	0	0	0	0	0	
107_2	103	0	0	0	0	0	0	
107_2	104	0	0	0	1	0	0	
107_2	105	0	0	0	0	0	0	
