map_id	cell_id	row	col	plant_id	land_img_id	land_y_offset	plant_x_offset	plant_y_offset	water_img_id	sea_area	
9	109	17	20	0	3	38	0	76	0	0	
9	110	17	20	0	5	34	0	76	0	0	
9	111	17	20	0	3	32	0	72	0	0	
9	112	17	20	0	2	34	0	76	0	0	
9	113	17	20	0	2	35	0	76	0	0	
9	114	17	20	0	4	19	0	76	0	0	
9	115	17	20	0	3	25	0	76	0	0	
9	116	17	20	0	1	15	0	76	0	0	
9	117	17	20	0	4	13	0	76	0	0	
9	118	17	20	107	9	-5	-14	77	0	0	
9	121	17	20	0	12	17	0	76	0	0	
9	122	17	20	0	14	27	0	76	0	0	
9	123	17	20	0	14	25	0	76	0	0	
9	124	17	20	0	14	14	0	76	0	0	
9	125	17	20	0	17	21	0	76	0	0	
9	126	17	20	0	17	39	0	76	0	0	
9	127	17	20	0	2	39	0	76	0	0	
9	128	17	20	0	3	41	0	76	0	0	
9	129	17	20	0	2	35	0	76	0	0	
9	130	17	20	0	3	23	0	76	0	0	
9	131	17	20	0	5	22	0	76	0	0	
9	132	17	20	0	2	23	0	76	0	0	
9	133	17	20	0	4	25	0	76	0	0	
9	134	17	20	0	6	16	0	76	0	0	
9	135	17	20	0	4	15	0	76	0	0	
9	136	17	20	0	4	11	0	76	0	0	
9	137	17	20	0	38	10	0	72	0	0	
9	138	17	20	0	2	10	0	72	0	0	
9	141	17	20	0	13	15	0	76	0	0	
9	142	17	20	0	13	24	0	76	0	0	
9	143	17	20	0	13	22	0	76	0	0	
9	144	17	20	0	17	9	0	76	0	0	
9	145	17	20	0	14	6	0	76	0	0	
9	146	17	20	0	6	33	0	76	0	0	
9	147	17	20	0	3	29	0	76	0	0	
9	148	17	20	0	2	23	0	76	0	0	
9	149	17	20	0	1	24	0	76	0	0	
9	150	17	20	0	2	24	0	76	0	0	
9	151	17	20	104	1	28	6	66	0	0	
9	154	17	20	140	1	16	4	49	0	0	
9	155	17	20	0	5	14	0	76	0	0	
9	156	17	20	0	6	9	0	76	0	0	
9	157	17	20	0	6	6	0	76	0	0	
9	158	17	20	0	6	7	0	76	0	0	
9	161	17	20	133	17	11	0	72	0	0	
9	162	17	20	0	14	20	0	72	0	0	
9	163	17	20	0	13	18	0	72	0	0	
9	164	17	20	0	13	5	0	72	0	0	
9	165	17	20	107	13	4	14	58	0	0	
9	166	17	20	0	1	18	0	76	0	0	
9	167	17	20	0	6	29	0	76	0	0	
9	168	17	20	138	3	28	0	72	0	0	
9	169	17	20	103	6	12	-11	96	0	0	
9	170	17	20	0	5	12	0	76	0	0	
9	171	17	20	0	22	8	0	72	0	0	
9	174	17	20	136	41	12	0	72	0	0	
9	175	17	20	139	2	9	2	72	0	0	
9	176	17	20	105	2	4	6	59	0	0	
9	181	17	20	0	13	9	0	76	0	0	
9	182	17	20	0	14	10	0	76	0	0	
9	183	17	20	0	14	9	0	72	0	0	
9	184	17	20	0	12	3	0	76	0	0	
9	185	17	20	133	9	0	0	72	0	0	
9	187	17	20	0	41	26	0	76	0	0	
9	188	17	20	0	2	18	0	76	0	0	
9	189	17	20	0	1	23	0	76	0	0	
9	190	17	20	0	1	21	0	76	0	0	
9	191	17	20	0	23	6	0	76	0	0	
9	194	17	20	0	40	9	0	76	0	0	
9	195	17	20	137	2	8	4	56	0	0	
9	202	17	20	0	13	6	0	76	0	0	
9	203	17	20	0	13	4	0	76	0	0	
9	207	17	20	0	9	1	0	76	0	0	
9	208	17	20	114	37	-3	0	72	0	0	
9	209	17	20	0	3	22	0	76	0	0	
9	210	17	20	0	5	23	0	76	0	0	
9	214	17	20	136	6	6	0	72	0	0	
9	215	17	20	138	2	7	0	72	0	0	
9	222	17	20	133	9	-4	-3	68	0	0	
9	223	17	20	0	13	0	0	76	0	0	
9	225	17	20	113	9	-1	0	72	0	0	
9	226	17	20	0	9	-2	0	76	0	0	
9	227	17	20	0	9	-3	0	76	0	0	
9	228	17	20	0	9	0	0	76	0	0	
9	229	17	20	136	3	22	0	72	0	0	
9	230	17	20	0	6	23	0	76	0	0	
9	231	17	20	104	5	17	6	64	0	0	
9	245	17	20	0	9	0	0	76	0	0	
9	246	17	20	114	9	-2	0	72	0	0	
9	247	17	20	0	9	-2	0	76	0	0	
9	248	17	20	101	1	20	12	70	0	0	
9	249	17	20	0	6	23	0	76	0	0	
9	250	17	20	0	2	19	0	76	0	0	
9	251	17	20	0	3	12	0	76	0	0	
9	252	17	20	0	4	9	0	76	0	0	
9	265	17	20	0	9	-2	0	76	0	0	
9	266	17	20	0	9	-3	0	76	0	0	
9	267	17	20	0	9	-3	0	76	0	0	
9	268	17	20	0	3	17	0	76	0	0	
9	269	17	20	0	17	19	0	76	0	0	
9	270	17	20	0	17	17	0	76	0	0	
9	271	17	20	0	4	8	0	76	0	0	
9	272	17	20	0	2	7	0	76	0	0	
9	287	17	20	0	9	-4	0	76	0	0	
9	288	17	20	0	15	13	0	76	0	0	
9	289	17	20	0	17	15	0	76	0	0	
9	290	17	20	0	17	4	0	76	0	0	
9	291	17	20	0	15	3	0	76	0	0	
9	292	17	20	0	17	1	0	76	0	0	
9	307	17	20	113	9	-2	0	72	0	0	
9	308	17	20	107	9	-2	8	59	0	0	
9	309	17	20	0	17	3	0	76	0	0	
9	310	17	20	0	15	1	0	76	0	0	
9	311	17	20	0	17	-2	0	76	0	0	
9	329	17	20	0	17	1	0	76	0	0	
9	330	17	20	0	17	0	0	76	0	0	
9	331	17	20	0	16	0	0	76	0	0	
10	6	21	20	134	20	81	16	63	0	0	
10	7	21	20	0	21	55	0	76	0	0	
10	8	21	20	0	21	27	0	76	0	0	
10	24	21	20	0	21	65	0	76	0	0	
10	25	21	20	0	21	59	0	76	0	0	
10	26	21	20	0	21	56	0	76	0	0	
10	27	21	20	0	20	44	0	76	0	0	
10	28	21	20	0	20	46	0	76	0	0	
10	29	21	20	0	8	29	0	76	0	0	
10	43	21	20	0	21	62	0	76	0	0	
10	44	21	20	0	21	61	0	76	0	0	
10	45	21	20	0	20	45	0	76	0	0	
10	46	21	20	0	20	43	0	76	0	0	
10	47	21	20	0	20	46	0	76	0	0	
10	48	21	20	0	21	45	0	76	0	0	
10	49	21	20	0	8	28	0	76	0	0	
10	64	21	20	0	20	41	0	76	0	0	
10	65	21	20	0	21	40	0	76	0	0	
10	66	21	20	0	20	40	0	76	0	0	
10	67	21	20	0	21	33	0	76	0	0	
10	68	21	20	0	20	29	0	76	0	0	
10	69	21	20	0	7	30	0	76	0	0	
10	83	21	20	0	8	39	0	76	0	0	
10	84	21	20	0	20	46	0	76	0	0	
10	85	21	20	0	20	44	0	76	0	0	
10	86	21	20	0	21	44	0	76	0	0	
10	87	21	20	0	20	28	0	76	0	0	
10	88	21	20	135	7	16	3	73	0	0	
10	89	21	20	0	8	29	0	76	0	0	
10	90	21	20	0	8	33	0	76	0	0	
10	91	21	20	0	8	40	0	76	0	0	
10	92	21	20	0	7	38	0	76	0	0	
10	103	21	20	0	8	38	0	76	0	0	
10	104	21	20	0	7	34	0	76	0	0	
10	105	21	20	0	8	35	0	76	0	0	
10	106	21	20	0	8	27	0	76	0	0	
10	107	21	20	0	7	22	0	76	0	0	
10	108	21	20	0	8	24	0	76	0	0	
10	109	21	20	0	7	25	0	76	0	0	
10	110	21	20	0	8	33	0	76	0	0	
10	111	21	20	132	3	26	10	99	0	0	
10	112	21	20	0	6	26	0	76	0	0	
10	113	21	20	0	5	40	0	76	0	0	
10	114	21	20	0	2	40	0	76	0	0	
10	123	21	20	0	8	34	0	76	0	0	
10	124	21	20	0	7	38	0	76	0	0	
10	125	21	20	0	8	39	0	76	0	0	
10	126	21	20	0	1	20	0	76	0	0	
10	127	21	20	0	8	30	0	76	0	0	
10	128	21	20	0	7	38	0	76	0	0	
10	129	21	20	0	8	26	0	76	0	0	
10	130	21	20	106	6	19	-3	93	0	0	
10	131	21	20	141	1	23	0	72	0	0	
10	132	21	20	0	3	19	0	76	0	0	
10	133	21	20	0	2	28	0	76	0	0	
10	134	21	20	0	6	29	0	76	0	0	
10	135	21	20	137	1	30	0	61	0	0	
10	143	21	20	133	17	22	0	72	0	0	
10	144	21	20	133	15	19	0	72	0	0	
10	145	21	20	0	17	18	0	76	0	0	
10	146	21	20	0	4	22	0	76	0	0	
10	147	21	20	0	5	19	0	76	0	0	
10	148	21	20	0	2	24	0	76	0	0	
10	149	21	20	0	38	18	0	76	0	0	
10	150	21	20	0	3	24	0	76	0	0	
10	151	21	20	0	3	10	0	76	0	0	
10	152	21	20	0	2	18	0	76	0	0	
10	153	21	20	0	6	27	0	76	0	0	
10	154	21	20	0	4	33	0	76	0	0	
10	155	21	20	0	2	30	0	76	0	0	
10	162	21	20	107	14	0	16	82	0	0	
10	163	21	20	133	14	-3	6	69	0	0	
10	164	21	20	133	14	-5	0	72	0	0	
10	165	21	20	0	17	29	0	76	0	0	
10	166	21	20	141	3	26	0	72	0	0	
10	167	21	20	0	6	21	0	76	0	0	
10	168	21	20	0	2	26	0	76	0	0	
10	169	21	20	102	2	9	7	65	0	0	
10	170	21	20	0	6	16	0	76	0	0	
10	171	21	20	137	3	16	-1	57	0	0	
10	172	21	20	0	1	17	0	76	0	0	
10	173	21	20	0	6	24	0	76	0	0	
10	175	21	20	0	2	22	0	76	0	0	
10	176	21	20	0	10	-6	0	76	0	0	
10	177	21	20	114	9	-3	0	72	0	0	
10	178	21	20	113	9	-3	0	72	0	0	
10	182	21	20	0	13	16	0	76	0	0	
10	183	21	20	0	13	-3	0	76	0	0	
10	184	21	20	0	13	-1	0	76	0	0	
10	185	21	20	0	17	19	0	76	0	0	
10	186	21	20	0	17	19	0	76	0	0	
10	187	21	20	0	3	15	0	76	0	0	
10	188	21	20	0	1	18	0	76	0	0	
10	189	21	20	0	3	21	0	76	0	0	
10	190	21	20	0	5	26	0	76	0	0	
10	191	21	20	0	6	29	0	76	0	0	
10	192	21	20	0	2	30	0	76	0	0	
10	193	21	20	0	2	30	0	76	0	0	
10	194	21	20	0	4	1	0	76	0	0	
10	195	21	20	0	3	15	0	76	0	0	
10	196	21	20	0	1	0	0	76	0	0	
10	197	21	20	0	4	3	0	76	0	0	
10	198	21	20	107	9	-3	-6	71	0	0	
10	201	21	20	0	12	9	0	76	0	0	
10	202	21	20	0	14	19	0	76	0	0	
10	203	21	20	0	14	20	0	76	0	0	
10	204	21	20	0	14	-5	0	76	0	0	
10	205	21	20	0	16	10	0	76	0	0	
10	206	21	20	0	17	16	0	76	0	0	
10	207	21	20	0	2	22	0	76	0	0	
10	208	21	20	0	3	22	0	76	0	0	
10	209	21	20	0	2	25	0	76	0	0	
10	210	21	20	0	3	14	0	76	0	0	
10	211	21	20	0	5	17	0	76	0	0	
10	212	21	20	0	2	17	0	76	0	0	
10	213	21	20	0	4	18	0	76	0	0	
10	214	21	20	0	3	1	0	76	0	0	
10	215	21	20	0	4	5	0	76	0	0	
10	216	21	20	0	4	4	0	76	0	0	
10	217	21	20	0	38	5	0	76	0	0	
10	218	21	20	0	2	9	0	76	0	0	
10	221	21	20	0	13	10	0	76	0	0	
10	222	21	20	0	13	20	0	76	0	0	
10	223	21	20	0	13	18	0	76	0	0	
10	224	21	20	0	17	0	0	76	0	0	
10	225	21	20	0	14	-2	0	76	0	0	
10	226	21	20	0	6	25	0	76	0	0	
10	227	21	20	0	6	15	0	76	0	0	
10	228	21	20	0	2	14	0	76	0	0	
10	229	21	20	0	1	20	0	76	0	0	
10	230	21	20	0	2	21	0	76	0	0	
10	231	21	20	104	1	22	2	60	0	0	
10	234	21	20	140	1	5	6	57	0	0	
10	235	21	20	0	5	9	0	76	0	0	
10	236	21	20	0	3	9	0	76	0	0	
10	237	21	20	0	3	9	0	76	0	0	
10	238	21	20	0	6	9	0	76	0	0	
10	241	21	20	133	15	5	0	72	0	0	
10	242	21	20	0	14	17	0	76	0	0	
10	243	21	20	0	11	16	0	76	0	0	
10	244	21	20	0	13	-3	0	76	0	0	
10	245	21	20	107	13	0	13	62	0	0	
10	246	21	20	0	1	16	0	76	0	0	
10	247	21	20	0	6	26	0	76	0	0	
10	248	21	20	138	6	21	0	72	0	0	
10	249	21	20	103	6	9	-10	90	0	0	
10	250	21	20	0	5	9	0	76	0	0	
10	251	21	20	0	22	5	0	76	0	0	
10	254	21	20	136	2	9	0	72	0	0	
10	255	21	20	139	2	9	3	53	0	0	
10	256	21	20	105	2	6	1	59	0	0	
10	261	21	20	0	13	1	0	76	0	0	
10	262	21	20	0	14	6	0	76	0	0	
10	263	21	20	0	14	4	0	76	0	0	
10	264	21	20	0	12	0	0	76	0	0	
10	265	21	20	133	9	-5	1	72	0	0	
10	267	21	20	0	41	25	0	76	0	0	
10	268	21	20	0	2	9	0	76	0	0	
10	269	21	20	0	1	9	0	76	0	0	
10	270	21	20	0	1	9	0	76	0	0	
10	271	21	20	0	23	1	0	76	0	0	
10	274	21	20	0	40	9	0	76	0	0	
10	275	21	20	137	2	9	1	60	0	0	
10	282	21	20	0	13	3	0	76	0	0	
10	283	21	20	0	13	2	0	76	0	0	
10	287	21	20	0	9	6	0	76	0	0	
10	288	21	20	114	37	2	0	72	0	0	
10	289	21	20	0	6	15	0	76	0	0	
10	290	21	20	0	5	15	0	76	0	0	
10	294	21	20	136	3	9	0	72	0	0	
10	295	21	20	138	2	9	0	72	0	0	
10	302	21	20	133	9	0	-6	72	0	0	
10	303	21	20	0	13	3	0	76	0	0	
10	305	21	20	113	9	8	0	72	0	0	
10	306	21	20	0	9	7	0	76	0	0	
10	307	21	20	0	9	6	0	76	0	0	
10	308	21	20	0	9	4	0	76	0	0	
10	309	21	20	136	6	18	-8	60	0	0	
10	310	21	20	0	3	16	0	76	0	0	
10	311	21	20	104	5	9	4	68	0	0	
10	325	21	20	0	9	5	0	76	0	0	
10	326	21	20	114	9	5	0	72	0	0	
10	327	21	20	0	9	4	0	76	0	0	
10	328	21	20	101	1	22	8	68	0	0	
10	329	21	20	0	3	19	0	76	0	0	
10	330	21	20	0	2	15	0	76	0	0	
10	331	21	20	0	6	9	0	76	0	0	
10	332	21	20	0	4	9	0	76	0	0	
10	345	21	20	0	9	3	0	76	0	0	
10	346	21	20	0	9	4	0	76	0	0	
10	347	21	20	0	9	3	0	76	0	0	
10	348	21	20	0	6	22	0	76	0	0	
10	349	21	20	0	17	17	0	76	0	0	
10	350	21	20	0	17	14	0	76	0	0	
10	351	21	20	0	4	9	0	76	0	0	
10	352	21	20	0	2	9	0	76	0	0	
10	367	21	20	0	9	1	0	76	0	0	
10	368	21	20	0	15	14	0	76	0	0	
10	369	21	20	0	17	12	0	76	0	0	
10	370	21	20	0	17	3	0	76	0	0	
10	371	21	20	0	15	3	0	76	0	0	
10	372	21	20	0	17	5	0	76	0	0	
10	387	21	20	113	9	0	0	72	0	0	
10	388	21	20	107	9	-1	13	59	0	0	
10	389	21	20	0	17	-6	0	76	0	0	
10	390	21	20	0	42	0	0	76	0	0	
10	391	21	20	0	17	2	0	76	0	0	
10	409	21	20	0	17	-3	0	76	0	0	
10	410	21	20	0	17	-4	0	76	0	0	
10	411	21	20	0	16	-3	0	76	0	0	
11	13	23	20	0	18	106	0	76	0	0	
11	14	23	20	0	18	91	0	76	0	0	
11	15	23	20	0	19	71	0	76	0	0	
11	16	23	20	0	18	50	0	76	0	0	
11	32	23	20	0	18	89	0	76	0	0	
11	33	23	20	0	19	87	0	76	0	0	
11	34	23	20	0	18	88	0	76	0	0	
11	35	23	20	0	18	69	0	76	0	0	
11	36	23	20	0	19	50	0	76	0	0	
11	45	23	20	134	21	108	19	68	0	0	
11	46	23	20	134	20	90	15	58	0	0	
11	47	23	20	0	21	69	29	72	0	0	
11	48	23	20	0	20	54	0	76	0	0	
11	52	23	20	0	19	71	0	76	0	0	
11	53	23	20	0	18	50	0	76	0	0	
11	54	23	20	0	19	71	0	76	0	0	
11	55	23	20	0	19	69	0	76	0	0	
11	63	23	20	0	21	100	0	76	0	0	
11	64	23	20	0	21	71	0	76	0	0	
11	65	23	20	0	21	69	0	76	0	0	
11	66	23	20	0	21	69	0	76	0	0	
11	67	23	20	0	20	55	0	76	0	0	
11	68	23	20	0	20	57	0	72	0	0	
11	69	23	20	0	8	36	0	72	0	0	
11	73	23	20	0	18	63	0	76	0	0	
11	74	23	20	0	19	52	0	76	0	0	
11	83	23	20	0	21	78	0	76	0	0	
11	84	23	20	0	21	71	0	76	0	0	
11	85	23	20	0	21	56	0	76	0	0	
11	86	23	20	0	20	55	0	76	0	0	
11	87	23	20	0	21	57	0	76	0	0	
11	88	23	20	0	20	55	0	76	0	0	
11	89	23	20	0	8	33	0	76	0	0	
11	90	23	20	130	8	42	12	67	0	0	
11	91	23	20	132	8	51	12	79	0	0	
11	93	23	20	0	18	46	0	76	0	0	
11	94	23	20	0	18	46	0	76	0	0	
11	95	23	20	0	19	44	0	76	0	0	
11	104	23	20	0	20	56	0	76	0	0	
11	105	23	20	0	21	51	0	76	0	0	
11	106	23	20	0	20	62	0	76	0	0	
11	107	23	20	0	21	47	0	76	0	0	
11	108	23	20	0	20	45	0	76	0	0	
11	109	23	20	0	7	30	0	76	0	0	
11	110	23	20	0	7	34	0	76	0	0	
11	111	23	20	131	7	57	19	63	0	0	
11	112	23	20	130	8	55	6	67	0	0	
11	113	23	20	0	7	42	0	76	0	0	
11	114	23	20	0	1	40	0	76	0	0	
11	115	23	20	0	6	39	0	76	0	0	
11	116	23	20	101	41	40	22	69	0	0	
11	123	23	20	0	8	52	0	76	0	0	
11	124	23	20	0	20	59	0	76	0	0	
11	125	23	20	0	20	60	0	76	0	0	
11	126	23	20	0	21	62	0	76	0	0	
11	127	23	20	0	20	44	0	76	0	0	
11	128	23	20	135	7	31	8	70	0	0	
11	129	23	20	0	8	30	0	76	0	0	
11	130	23	20	0	8	32	0	76	0	0	
11	131	23	20	0	8	54	0	76	0	0	
11	132	23	20	0	7	52	0	76	0	0	
11	133	23	20	0	6	39	0	76	0	0	
11	134	23	20	0	6	41	0	76	0	0	
11	135	23	20	0	2	41	0	76	0	0	
11	136	23	20	0	6	41	0	76	0	0	
11	143	23	20	0	8	50	0	76	0	0	
11	144	23	20	0	7	47	0	76	0	0	
11	145	23	20	0	8	46	0	76	0	0	
11	146	23	20	0	8	41	0	76	0	0	
11	147	23	20	0	7	34	0	76	0	0	
11	148	23	20	0	8	32	0	76	0	0	
11	149	23	20	0	7	32	0	76	0	0	
11	150	23	20	0	7	43	0	76	0	0	
11	151	23	20	132	3	34	10	104	0	0	
11	152	23	20	0	6	36	0	76	0	0	
11	153	23	20	0	5	41	0	76	0	0	
11	154	23	20	0	2	41	0	76	0	0	
11	155	23	20	0	4	40	0	76	0	0	
11	156	23	20	0	1	40	0	76	0	0	
11	163	23	20	0	8	57	0	76	0	0	
11	164	23	20	0	7	57	0	76	0	0	
11	165	23	20	0	7	54	0	76	0	0	
11	166	23	20	0	1	33	0	76	0	0	
11	167	23	20	0	8	41	0	76	0	0	
11	168	23	20	0	7	49	0	76	0	0	
11	169	23	20	0	8	44	0	76	0	0	
11	170	23	20	106	6	33	-6	96	0	0	
11	171	23	20	141	1	35	0	72	0	0	
11	172	23	20	0	6	25	0	76	0	0	
11	173	23	20	0	2	30	0	76	0	0	
11	174	23	20	0	6	31	0	76	0	0	
11	175	23	20	137	1	30	0	72	0	0	
11	176	23	20	103	4	36	23	42	0	0	
11	183	23	20	133	17	42	-2	60	0	0	
11	184	23	20	133	15	41	7	64	0	0	
11	185	23	20	0	17	39	0	76	0	0	
11	186	23	20	0	4	35	0	76	0	0	
11	187	23	20	0	5	32	0	76	0	0	
11	188	23	20	0	2	35	0	76	0	0	
11	189	23	20	0	38	34	0	76	0	0	
11	190	23	20	0	3	32	0	76	0	0	
11	191	23	20	0	6	24	0	76	0	0	
11	192	23	20	0	2	22	0	76	0	0	
11	193	23	20	0	6	27	0	76	0	0	
11	194	23	20	0	4	28	0	76	0	0	
11	195	23	20	0	41	30	0	76	0	0	
11	202	23	20	107	14	12	21	72	0	0	
11	203	23	20	133	14	8	1	65	0	0	
11	204	23	20	133	14	6	11	72	0	0	
11	205	23	20	0	17	40	0	76	0	0	
11	206	23	20	141	6	38	0	72	0	0	
11	207	23	20	0	6	39	0	76	0	0	
11	208	23	20	0	2	38	0	76	0	0	
11	209	23	20	102	2	24	10	58	0	0	
11	210	23	20	0	6	21	0	76	0	0	
11	211	23	20	137	3	29	-3	49	0	0	
11	212	23	20	0	1	29	0	76	0	0	
11	213	23	20	0	6	27	0	76	0	0	
11	215	23	20	0	2	19	0	76	0	0	
11	216	23	20	0	10	0	0	76	0	0	
11	217	23	20	114	9	0	0	72	0	0	
11	218	23	20	113	9	-1	0	72	0	0	
11	222	23	20	0	13	18	0	72	0	0	
11	223	23	20	0	13	3	0	76	0	0	
11	224	23	20	0	13	4	0	76	0	0	
11	225	23	20	0	17	30	0	76	0	0	
11	226	23	20	0	17	29	0	76	0	0	
11	227	23	20	0	6	30	0	76	0	0	
11	228	23	20	0	1	30	0	76	0	0	
11	229	23	20	0	3	28	0	76	0	0	
11	230	23	20	0	5	29	0	76	0	0	
11	231	23	20	0	6	31	0	76	0	0	
11	232	23	20	0	2	31	0	76	0	0	
11	233	23	20	0	2	29	0	76	0	0	
11	234	23	20	0	4	8	0	76	0	0	
11	235	23	20	0	3	12	0	76	0	0	
11	236	23	20	0	1	5	0	76	0	0	
11	237	23	20	0	4	3	0	76	0	0	
11	238	23	20	107	9	0	-17	72	0	0	
11	241	23	20	0	12	15	0	72	0	0	
11	242	23	20	0	14	15	0	76	0	0	
11	243	23	20	0	14	16	0	76	0	0	
11	244	23	20	0	14	5	0	76	0	0	
11	245	23	20	0	16	17	0	76	0	0	
11	246	23	20	0	16	34	0	76	0	0	
11	247	23	20	0	2	32	0	76	0	0	
11	248	23	20	0	6	32	0	76	0	0	
11	249	23	20	0	2	30	0	76	0	0	
11	250	23	20	0	3	18	0	76	0	0	
11	251	23	20	0	5	20	0	76	0	0	
11	252	23	20	0	2	20	0	76	0	0	
11	253	23	20	0	4	20	0	76	0	0	
11	254	23	20	0	6	7	0	76	0	0	
11	255	23	20	0	4	4	0	76	0	0	
11	256	23	20	0	4	3	0	76	0	0	
11	257	23	20	0	38	9	0	76	0	0	
11	258	23	20	0	2	7	0	76	0	0	
11	261	23	20	0	13	13	0	76	0	0	
11	262	23	20	0	13	13	0	76	0	0	
11	263	23	20	0	13	14	0	72	0	0	
11	264	23	20	0	17	2	0	76	0	0	
11	265	23	20	0	14	3	0	76	0	0	
11	266	23	20	0	6	31	0	76	0	0	
11	267	23	20	0	6	26	0	76	0	0	
11	268	23	20	0	2	21	0	76	0	0	
11	269	23	20	0	1	18	0	76	0	0	
11	270	23	20	0	2	18	0	76	0	0	
11	271	23	20	104	1	24	3	58	0	0	
11	274	23	20	140	1	7	8	51	0	0	
11	275	23	20	0	5	8	0	76	0	0	
11	276	23	20	0	6	5	0	76	0	0	
11	277	23	20	0	6	5	0	76	0	0	
11	278	23	20	0	6	4	0	76	0	0	
11	281	23	20	133	15	4	1	66	0	0	
11	282	23	20	0	14	13	0	76	0	0	
11	283	23	20	0	11	11	0	76	0	0	
11	284	23	20	0	13	1	0	76	0	0	
11	285	23	20	107	14	2	14	59	0	0	
11	286	23	20	0	1	21	0	76	0	0	
11	287	23	20	0	6	25	0	76	0	0	
11	288	23	20	138	3	23	0	72	0	0	
11	289	23	20	103	6	7	-12	92	0	0	
11	290	23	20	0	5	8	0	76	0	0	
11	291	23	20	0	22	8	0	76	0	0	
11	294	23	20	136	41	8	-11	69	0	0	
11	295	23	20	139	2	7	6	53	0	0	
11	296	23	20	105	2	7	2	52	0	0	
11	301	23	20	0	13	2	0	76	0	0	
11	302	23	20	0	14	3	0	76	0	0	
11	303	23	20	0	14	2	0	76	0	0	
11	304	23	20	0	12	2	0	76	0	0	
11	305	23	20	133	9	-2	4	75	0	0	
11	307	23	20	0	41	23	0	76	0	0	
11	308	23	20	0	2	8	0	76	0	0	
11	309	23	20	0	1	11	0	76	0	0	
11	310	23	20	0	1	14	0	76	0	0	
11	311	23	20	0	23	3	0	76	0	0	
11	314	23	20	0	40	6	-28	72	0	0	
11	315	23	20	137	2	6	2	52	0	0	
11	322	23	20	0	13	5	0	76	0	0	
11	323	23	20	0	13	3	0	76	0	0	
11	327	23	20	0	9	2	0	76	0	0	
11	328	23	20	114	37	-4	0	72	0	0	
11	329	23	20	0	3	10	0	76	0	0	
11	330	23	20	0	5	12	0	76	0	0	
11	334	23	20	136	6	4	0	72	0	0	
11	335	23	20	138	2	6	0	72	0	0	
11	342	23	20	133	9	0	-5	67	0	0	
11	343	23	20	0	13	0	0	76	0	0	
11	345	23	20	113	9	-1	0	72	0	0	
11	346	23	20	0	9	-1	0	76	0	0	
11	347	23	20	0	9	-1	0	76	0	0	
11	348	23	20	0	9	1	0	76	0	0	
11	349	23	20	136	3	7	0	72	0	0	
11	350	23	20	0	6	12	0	76	0	0	
11	351	23	20	104	5	8	6	67	0	0	
11	365	23	20	0	9	-1	0	76	0	0	
11	366	23	20	114	9	-1	0	72	0	0	
11	367	23	20	0	9	-1	0	76	0	0	
11	368	23	20	101	1	16	21	69	0	0	
11	369	23	20	0	6	15	0	76	0	0	
11	370	23	20	0	2	15	0	76	0	0	
11	371	23	20	0	6	7	0	76	0	0	
11	372	23	20	0	4	4	0	76	0	0	
11	385	23	20	0	9	-1	0	76	0	0	
11	386	23	20	0	9	0	0	76	0	0	
11	387	23	20	0	9	-1	0	76	0	0	
11	388	23	20	0	6	16	0	76	0	0	
11	389	23	20	0	17	13	0	76	0	0	
11	390	23	20	0	17	13	0	76	0	0	
11	391	23	20	0	4	7	0	76	0	0	
11	392	23	20	0	2	4	0	76	0	0	
11	407	23	20	0	9	-1	0	76	0	0	
11	408	23	20	0	15	14	2	72	0	0	
11	409	23	20	0	17	14	0	76	0	0	
11	410	23	20	0	17	3	0	76	0	0	
11	411	23	20	0	15	4	0	76	0	0	
11	412	23	20	0	17	2	0	72	0	0	
11	427	23	20	113	9	-1	0	72	0	0	
11	428	23	20	107	9	-1	20	59	0	0	
11	429	23	20	0	17	1	0	76	0	0	
11	430	23	20	0	15	2	0	76	0	0	
11	431	23	20	0	17	2	0	76	0	0	
11	449	23	20	0	17	0	0	76	0	0	
11	450	23	20	0	17	1	0	76	0	0	
11	451	23	20	0	16	0	0	76	0	0	
20	1	8	6	147	25	99	-4	32	1	1	
20	2	8	6	0	25	85	0	72	1	1	
20	3	8	6	0	25	85	0	76	1	1	
20	4	8	6	147	25	100	-5	32	1	1	
20	6	8	6	149	28	98	-3	39	1	1	
20	7	8	6	0	24	10	0	76	1	1	
20	8	8	6	146	28	8	-1	81	1	1	
20	9	8	6	146	28	9	0	77	1	1	
20	10	8	6	0	29	9	0	76	1	1	
20	11	8	6	151	28	98	-4	40	1	1	
20	12	8	6	109	28	15	14	89	1	1	
20	13	8	6	0	25	9	0	76	1	1	
20	14	8	6	146	28	9	0	81	1	1	
20	15	8	6	146	28	9	-5	82	1	1	
20	16	8	6	0	29	9	0	76	1	1	
20	17	8	6	109	28	11	13	91	1	1	
20	19	8	6	147	24	23	-9	33	1	1	
20	20	8	6	0	24	2	0	76	1	1	
20	21	8	6	0	26	4	0	76	1	1	
20	22	8	6	147	29	25	-4	34	1	1	
20	26	8	6	0	29	-1	0	76	1	1	
20	27	8	6	0	24	3	0	76	1	1	
20	31	8	6	147	29	24	-7	35	1	1	
20	32	8	6	0	24	-3	0	76	1	1	
20	33	8	6	0	25	1	0	76	1	1	
20	34	8	6	147	24	23	-4	38	1	1	
20	38	8	6	0	29	-3	0	76	1	1	
20	39	8	6	0	24	3	0	76	1	1	
20	44	8	6	0	24	2	0	76	1	1	
