id	skill_lv	name	desc	is_show	sea_soul	icon	heroid	skill_range	skill_type	fly_type	is_fly_rotate	skill_pos	fire_time	prepare_skill_anim_time	skill_name	skill_anim_time	hit_time	skill_anim_loop	hit_name	hit_range	hp_add	damage_ratio	defense_ratio	effect_array	skill_effect_id	trigger_ratio	value	duration	skill_effect_id	trigger_ratio	value	duration	""	""	""	""	
70008	3	"Sơn Khâu Chi Chuỳ"	"Vung cao cây chùy sắt khổng lồ và đập mạnh vào kẻ địch, gây sát thương 230% (nâng cấp +10% sát thương)."	1	85	70008	37001	0	1	0	0	0	5000	10000	""	0	0	1	hit_2	10	""	23000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70008	4	"Sơn Khâu Chi Chuỳ"	"Vung cao cây chùy sắt khổng lồ và đập mạnh vào kẻ địch, gây sát thương 240% (nâng cấp +10% sát thương)."	1	100	70008	37001	0	1	0	0	0	5000	10000	""	0	0	1	hit_2	10	""	24000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70008	5	"Sơn Khâu Chi Chuỳ"	"Vung cao cây chùy sắt khổng lồ và đập mạnh vào kẻ địch, gây sát thương 250% (nâng cấp +10% sát thương)."	1	105	70008	37001	0	1	0	0	0	5000	10000	""	0	0	1	hit_2	10	""	25000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70008	6	"Sơn Khâu Chi Chuỳ"	"Vung cao cây chùy sắt khổng lồ và đập mạnh vào kẻ địch, gây sát thương 260% (nâng cấp +10% sát thương)."	1	110	70008	37001	0	1	0	0	0	5000	10000	""	0	0	1	hit_2	10	""	26000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70008	7	"Sơn Khâu Chi Chuỳ"	"Vung cao cây chùy sắt khổng lồ và đập mạnh vào kẻ địch, gây sát thương 270% (nâng cấp +10% sát thương)."	1	115	70008	37001	0	1	0	0	0	5000	10000	""	0	0	1	hit_2	10	""	27000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70008	8	"Sơn Khâu Chi Chuỳ"	"Vung cao cây chùy sắt khổng lồ và đập mạnh vào kẻ địch, gây sát thương 280% (nâng cấp +10% sát thương)."	1	120	70008	37001	0	1	0	0	0	5000	10000	""	0	0	1	hit_2	10	""	28000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70008	9	"Sơn Khâu Chi Chuỳ"	"Vung cao cây chùy sắt khổng lồ và đập mạnh vào kẻ địch, gây sát thương 290% (nâng cấp +10% sát thương)."	1	125	70008	37001	0	1	0	0	0	5000	10000	""	0	0	1	hit_2	10	""	29000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70008	10	"Sơn Khâu Chi Chuỳ"	"Vung cao cây chùy sắt khổng lồ và đập mạnh vào kẻ địch, gây sát thương 300% (nâng cấp +10% sát thương)."	1	0	70008	37001	0	1	0	0	0	5000	10000	""	0	0	1	hit_2	10	""	30000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70009	0	"Bộ Lạc Thương Thần"	"Xoay súng quanh hông quét liên tiếp 3 lần, gây sát thương diện rộng."	1	25	70009	38001	0	2	0	0	0	3000	7000	skill_1	10000	10000	1	hit_7	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70009	1	"Bộ Lạc Thương Thần"	"Xoay súng quanh hông quét liên tiếp 3 lần, gây sát thương 200% (nâng cấp +10% sát thương)."	1	40	70009	38001	0	2	0	0	0	3000	7000	skill_1	10000	10000	1	hit_7	0	""	20000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70009	2	"Bộ Lạc Thương Thần"	"Xoay súng quanh hông quét liên tiếp 3 lần, gây sát thương 220% (nâng cấp +20% sát thương)."	1	60	70009	38001	0	2	0	0	0	3000	7000	skill_1	10000	10000	1	hit_7	0	""	22000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70009	3	"Bộ Lạc Thương Thần"	"Xoay súng quanh hông quét liên tiếp 3 lần, gây sát thương 230% (nâng cấp +10% sát thương)."	1	85	70009	38001	0	2	0	0	0	3000	7000	skill_1	10000	10000	1	hit_7	0	""	23000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70009	4	"Bộ Lạc Thương Thần"	"Xoay súng quanh hông quét liên tiếp 3 lần, gây sát thương 240% (nâng cấp +10% sát thương)."	1	100	70009	38001	0	2	0	0	0	3000	7000	skill_1	10000	10000	1	hit_7	0	""	24000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70009	5	"Bộ Lạc Thương Thần"	"Xoay súng quanh hông quét liên tiếp 3 lần, gây sát thương 250% (nâng cấp +10% sát thương)."	1	105	70009	38001	0	2	0	0	0	3000	7000	skill_1	10000	10000	1	hit_7	0	""	25000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70009	6	"Bộ Lạc Thương Thần"	"Xoay súng quanh hông quét liên tiếp 3 lần, gây sát thương 260% (nâng cấp +10% sát thương)."	1	110	70009	38001	0	2	0	0	0	3000	7000	skill_1	10000	10000	1	hit_7	0	""	26000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70009	7	"Bộ Lạc Thương Thần"	"Xoay súng quanh hông quét liên tiếp 3 lần, gây sát thương 270% (nâng cấp +10% sát thương)."	1	115	70009	38001	0	2	0	0	0	3000	7000	skill_1	10000	10000	1	hit_7	0	""	27000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70009	8	"Bộ Lạc Thương Thần"	"Xoay súng quanh hông quét liên tiếp 3 lần, gây sát thương 280% (nâng cấp +10% sát thương)."	1	120	70009	38001	0	2	0	0	0	3000	7000	skill_1	10000	10000	1	hit_7	0	""	28000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70009	9	"Bộ Lạc Thương Thần"	"Xoay súng quanh hông quét liên tiếp 3 lần, gây sát thương 290% (nâng cấp +10% sát thương)."	1	125	70009	38001	0	2	0	0	0	3000	7000	skill_1	10000	10000	1	hit_7	0	""	29000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70009	10	"Bộ Lạc Thương Thần"	"Xoay súng quanh hông quét liên tiếp 3 lần, gây sát thương 300% (nâng cấp +10% sát thương)."	1	0	70009	38001	0	2	0	0	0	3000	7000	skill_1	10000	10000	1	hit_7	0	""	30000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70010	0	"Thần Lực Cung Nỏ"	"Tăng sát thương tấn công."	1	20	70010	36003	0	3	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70010	1	"Thần Lực Cung Nỏ"	"Tăng 200% sát thương (nâng cấp +10% sát thương)."	1	35	70010	36003	0	3	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	20000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70010	2	"Thần Lực Cung Nỏ"	"Tăng 220% sát thương (nâng cấp +20% sát thương)."	1	50	70010	36003	0	3	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	22000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70010	3	"Thần Lực Cung Nỏ"	"Tăng 230% sát thương (nâng cấp +10% sát thương)."	1	65	70010	36003	0	3	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	23000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70010	4	"Thần Lực Cung Nỏ"	"Tăng 240% sát thương (nâng cấp +10% sát thương)."	1	70	70010	36003	0	3	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	24000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70010	5	"Thần Lực Cung Nỏ"	"Tăng 250% sát thương (nâng cấp +10% sát thương)."	1	75	70010	36003	0	3	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	25000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70010	6	"Thần Lực Cung Nỏ"	"Tăng 260% sát thương (nâng cấp +10% sát thương)."	1	80	70010	36003	0	3	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	26000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70010	7	"Thần Lực Cung Nỏ"	"Tăng 270% sát thương (nâng cấp +10% sát thương)."	1	85	70010	36003	0	3	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	27000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70010	8	"Thần Lực Cung Nỏ"	"Tăng 280% sát thương (nâng cấp +10% sát thương)."	1	90	70010	36003	0	3	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	28000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70010	9	"Thần Lực Cung Nỏ"	"Tăng 290% sát thương (nâng cấp +10% sát thương)."	1	95	70010	36003	0	3	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	29000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70010	10	"Thần Lực Cung Nỏ"	"Tăng 300% sát thương (nâng cấp +10% sát thương)."	1	0	70010	36003	0	3	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	30000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70011	0	"Bạo Vũ Lê Hoa"	"Cuồng kích như bão tố, liên tục đâm về phía trước gây sát thương cực lớn."	1	25	70011	40001	0	1	0	0	0	5000	8000	""	0	0	1	hit_3	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70011	1	"Bạo Vũ Lê Hoa"	"Cuồng kích như bão tố điên cuồng xối xả về phía trước, gây ra 200% sát thương (nâng cấp +10% sát thương)."	1	40	70011	40001	0	1	0	0	0	5000	8000	""	0	0	1	hit_3	0	""	20000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70011	2	"Bạo Vũ Lê Hoa"	"Cuồng kích như bão tố điên cuồng xối xả về phía trước, gây ra 220% sát thương (nâng cấp +20% sát thương)."	1	60	70011	40001	0	1	0	0	0	5000	8000	""	0	0	1	hit_3	0	""	22000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70011	3	"Bạo Vũ Lê Hoa"	"Cuồng kích như bão tố điên cuồng xối xả về phía trước, gây ra 230% sát thương (nâng cấp +10% sát thương)."	1	85	70011	40001	0	1	0	0	0	5000	8000	""	0	0	1	hit_3	0	""	23000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70011	4	"Bạo Vũ Lê Hoa"	"Cuồng kích như bão tố điên cuồng xối xả về phía trước, gây ra 240% sát thương (nâng cấp +10% sát thương)."	1	100	70011	40001	0	1	0	0	0	5000	8000	""	0	0	1	hit_3	0	""	24000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70011	5	"Bạo Vũ Lê Hoa"	"Cuồng kích như bão tố điên cuồng xối xả về phía trước, gây ra 250% sát thương (nâng cấp +10% sát thương)."	1	105	70011	40001	0	1	0	0	0	5000	8000	""	0	0	1	hit_3	0	""	25000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70011	6	"Bạo Vũ Lê Hoa"	"Cuồng kích như bão tố điên cuồng xối xả về phía trước, gây ra 260% sát thương (nâng cấp +10% sát thương)."	1	110	70011	40001	0	1	0	0	0	5000	8000	""	0	0	1	hit_3	0	""	26000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70011	7	"Bạo Vũ Lê Hoa"	"Cuồng kích như bão tố điên cuồng xối xả về phía trước, gây ra 270% sát thương (nâng cấp +10% sát thương)."	1	115	70011	40001	0	1	0	0	0	5000	8000	""	0	0	1	hit_3	0	""	27000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70011	8	"Bạo Vũ Lê Hoa"	"Cuồng kích như bão tố điên cuồng xối xả về phía trước, gây ra 280% sát thương (nâng cấp +10% sát thương)."	1	120	70011	40001	0	1	0	0	0	5000	8000	""	0	0	1	hit_3	0	""	28000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70011	9	"Bạo Vũ Lê Hoa"	"Cuồng kích như bão tố điên cuồng xối xả về phía trước, gây ra 290% sát thương (nâng cấp +10% sát thương)."	1	125	70011	40001	0	1	0	0	0	5000	8000	""	0	0	1	hit_3	0	""	29000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70011	10	"Bạo Vũ Lê Hoa"	"Cuồng kích như bão tố điên cuồng xối xả về phía trước, gây ra 300% sát thương (nâng cấp +10% sát thương)."	1	0	70011	40001	0	1	0	0	0	5000	8000	""	0	0	1	hit_3	0	""	30000	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70012	0	"Nữ Thần Chi Nộ"	"Giải phóng 2 cơn lốc xoáy cuồng bạo, quét qua kẻ địch gây sát thương lớn và khiến chúng choáng váng."	1	25	70012	41001	0	1	0	0	0	0	0	""	0	0	1	hit_4	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70012	1	"Nữ Thần Chi Nộ"	"Giải phóng 2 cơn lốc xoáy, gây ra 140% sát thương, làm cho kẻ địch choáng 3 giây (cấp độ nâng cấp +5% sát thương)."	1	40	70012	41001	0	1	0	0	0	0	0	""	0	0	1	hit_4	0	""	14000	0	1|4|3	4	10000	0	30000	0	0	0	0	""	""	""	""	
70012	2	"Nữ Thần Chi Nộ"	"Giải phóng 2 cơn lốc xoáy, gây ra 160% sát thương, làm cho kẻ địch choáng 4 giây (cấp độ nâng cấp +5% sát thương)."	1	60	70012	41001	0	1	0	0	0	0	0	""	0	0	1	hit_4	0	""	16000	0	1|4|3	4	10000	0	40000	0	0	0	0	""	""	""	""	
70012	3	"Nữ Thần Chi Nộ"	"Giải phóng 2 cơn lốc xoáy, gây ra 170% sát thương, làm cho kẻ địch choáng 5 giây (cấp độ nâng cấp +5% sát thương)."	1	85	70012	41001	0	1	0	0	0	0	0	""	0	0	1	hit_4	0	""	17000	0	1|4|3	4	10000	0	50000	0	0	0	0	""	""	""	""	
70012	4	"Nữ Thần Chi Nộ"	"Giải phóng 2 cơn lốc xoáy, gây ra 180% sát thương, làm cho kẻ địch choáng 5 giây (cấp độ nâng cấp +5% sát thương)."	1	100	70012	41001	0	1	0	0	0	0	0	""	0	0	1	hit_4	0	""	18000	0	1|4|3	4	10000	0	50000	0	0	0	0	""	""	""	""	
70012	5	"Nữ Thần Chi Nộ"	"Giải phóng 2 cơn lốc xoáy, gây ra 190% sát thương, làm cho kẻ địch choáng 5 giây (cấp độ nâng cấp +5% sát thương)."	1	105	70012	41001	0	1	0	0	0	0	0	""	0	0	1	hit_4	0	""	19000	0	1|4|3	4	10000	0	50000	0	0	0	0	""	""	""	""	
70012	6	"Nữ Thần Chi Nộ"	"Giải phóng 2 cơn lốc xoáy, gây ra 200% sát thương, làm cho kẻ địch choáng 5 giây (cấp độ nâng cấp +5% sát thương)."	1	110	70012	41001	0	1	0	0	0	0	0	""	0	0	1	hit_4	0	""	20000	0	1|4|3	4	10000	0	50000	0	0	0	0	""	""	""	""	
70012	7	"Nữ Thần Chi Nộ"	"Giải phóng 2 cơn lốc xoáy, gây ra 210% sát thương, làm cho kẻ địch choáng 5 giây (cấp độ nâng cấp +5% sát thương)."	1	115	70012	41001	0	1	0	0	0	0	0	""	0	0	1	hit_4	0	""	21000	0	1|4|3	4	10000	0	50000	0	0	0	0	""	""	""	""	
70012	8	"Nữ Thần Chi Nộ"	"Giải phóng 2 cơn lốc xoáy, gây ra 220% sát thương, làm cho kẻ địch choáng 5 giây (cấp độ nâng cấp +5% sát thương)."	1	120	70012	41001	0	1	0	0	0	0	0	""	0	0	1	hit_4	0	""	22000	0	1|4|3	4	10000	0	50000	0	0	0	0	""	""	""	""	
70012	9	"Nữ Thần Chi Nộ"	"Giải phóng 2 cơn lốc xoáy, gây ra 230% sát thương, làm cho kẻ địch choáng 5 giây (cấp độ nâng cấp +5% sát thương)."	1	125	70012	41001	0	1	0	0	0	0	0	""	0	0	1	hit_4	0	""	23000	0	1|4|3	4	10000	0	50000	0	0	0	0	""	""	""	""	
70012	10	"Nữ Thần Chi Nộ"	"Giải phóng 2 cơn lốc xoáy, gây ra 240% sát thương, làm cho kẻ địch choáng 5 giây (cấp độ nâng cấp +5% sát thương)."	1	0	70012	41001	0	1	0	0	0	0	0	""	0	0	1	hit_4	0	""	24000	0	1|4|3	4	10000	0	50000	0	0	0	0	""	""	""	""	
70013	0	"Kiên Như Phan Thạch"	"Tăng cường phòng thủ."	1	20	70013	36004	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70013	1	"Kiên Như Phan Thạch"	"Tăng cường 160% phòng thủ."	1	35	70013	36004	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	16000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70013	2	"Kiên Như Phan Thạch"	"Tăng cường 180% phòng thủ."	1	50	70013	36004	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	18000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70013	3	"Kiên Như Phan Thạch"	"Tăng cường 200% phòng thủ."	1	65	70013	36004	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	20000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70013	4	"Kiên Như Phan Thạch"	"Tăng cường 220% phòng thủ."	1	70	70013	36004	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	22000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70013	5	"Kiên Như Phan Thạch"	"Tăng cường 240% phòng thủ."	1	75	70013	36004	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	24000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70013	6	"Kiên Như Phan Thạch"	"Tăng cường 260% phòng thủ."	1	80	70013	36004	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	26000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70013	7	"Kiên Như Phan Thạch"	"Tăng cường 280% phòng thủ."	1	85	70013	36004	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	28000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70013	8	"Kiên Như Phan Thạch"	"Tăng cường 300% phòng thủ."	1	90	70013	36004	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	30000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70013	9	"Kiên Như Phan Thạch"	"Tăng cường 320% phòng thủ."	1	95	70013	36004	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	32000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70013	10	"Kiên Như Phan Thạch"	"Tăng cường 340% phòng thủ."	1	0	70013	36004	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	34000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70014	0	"Công Thủ Toàn Diện"	"Cường hoá tấn công và phòng thủ."	1	20	70014	36005	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70014	1	"Công Thủ Toàn Diện"	"Tăng cường 110% phòng thủ, tăng cường 200% tấn công."	1	35	70014	36005	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	20000	11000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70014	2	"Công Thủ Toàn Diện"	"Tăng cường 120% phòng thủ, tăng cường 220% tấn công."	1	50	70014	36005	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	22000	12000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70014	3	"Công Thủ Toàn Diện"	"Tăng cường 130% phòng thủ, tăng cường 230% tấn công."	1	65	70014	36005	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	23000	13000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70014	4	"Công Thủ Toàn Diện"	"Tăng cường 140% phòng thủ, tăng cường 240% tấn công."	1	70	70014	36005	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	24000	14000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70014	5	"Công Thủ Toàn Diện"	"Tăng cường 150% phòng thủ, tăng cường 250% tấn công."	1	75	70014	36005	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	25000	15000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70014	6	"Công Thủ Toàn Diện"	"Tăng cường 160% phòng thủ, tăng cường 260% tấn công."	1	80	70014	36005	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	26000	16000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70014	7	"Công Thủ Toàn Diện"	"Tăng cường 170% phòng thủ, tăng cường 270% tấn công."	1	85	70014	36005	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	27000	17000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70014	8	"Công Thủ Toàn Diện"	"Tăng cường 180% phòng thủ, tăng cường 280% tấn công."	1	90	70014	36005	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	28000	18000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70014	9	"Công Thủ Toàn Diện"	"Tăng cường 190% phòng thủ, tăng cường 290% tấn công."	1	95	70014	36005	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	29000	19000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70014	10	"Công Thủ Toàn Diện"	"Tăng cường 200% phòng thủ, tăng cường 300% tấn công."	1	0	70014	36005	0	1	0	0	0	0	0	passive_skill_1	0	0	1	""	0	""	30000	20000	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70015	0	"Thiết Giáp Vô Địch"	"Chiến mã tung vó lên cao và cất tiếng gầm hào hùng, tạo giáp bảo vệ cho đồng đội, hấp thụ sát thương từ kẻ địch."	1	25	70015	42001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70015	1	"Thiết Giáp Vô Địch"	"Chiến mã tung vó lên cao và cất tiếng gầm hào hùng, tạo giáp bảo vệ cho đồng đội, hấp thụ 33% sát thương kéo dài 5 giây."	1	40	70015	42001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70015	2	"Thiết Giáp Vô Địch"	"Chiến mã tung vó lên cao và cất tiếng gầm hào hùng, tạo giáp bảo vệ cho đồng đội, hấp thụ 36% sát thương kéo dài 6 giây."	1	60	70015	42001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70015	3	"Thiết Giáp Vô Địch"	"Chiến mã tung vó lên cao và cất tiếng gầm hào hùng, tạo giáp bảo vệ cho đồng đội, hấp thụ 39% sát thương kéo dài 7 giây."	1	85	70015	42001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70015	4	"Thiết Giáp Vô Địch"	"Chiến mã tung vó lên cao và cất tiếng gầm hào hùng, tạo giáp bảo vệ cho đồng đội, hấp thụ 42% sát thương kéo dài 8 giây."	1	100	70015	42001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70015	5	"Thiết Giáp Vô Địch"	"Chiến mã tung vó lên cao và cất tiếng gầm hào hùng, tạo giáp bảo vệ cho đồng đội, hấp thụ 45% sát thương kéo dài 9 giây."	1	105	70015	42001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70015	6	"Thiết Giáp Vô Địch"	"Chiến mã tung vó lên cao và cất tiếng gầm hào hùng, tạo giáp bảo vệ cho đồng đội, hấp thụ 48% sát thương kéo dài 9 giây."	1	110	70015	42001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70015	7	"Thiết Giáp Vô Địch"	"Chiến mã tung vó lên cao và cất tiếng gầm hào hùng, tạo giáp bảo vệ cho đồng đội, hấp thụ 51% sát thương kéo dài 9 giây."	1	115	70015	42001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70015	8	"Thiết Giáp Vô Địch"	"Chiến mã tung vó lên cao và cất tiếng gầm hào hùng, tạo giáp bảo vệ cho đồng đội, hấp thụ 54% sát thương kéo dài 9 giây."	1	120	70015	42001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70015	9	"Thiết Giáp Vô Địch"	"Chiến mã tung vó lên cao và cất tiếng gầm hào hùng, tạo giáp bảo vệ cho đồng đội, hấp thụ 57% sát thương kéo dài 9 giây."	1	125	70015	42001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70015	10	"Thiết Giáp Vô Địch"	"Chiến mã tung vó lên cao và cất tiếng gầm hào hùng, tạo giáp bảo vệ cho đồng đội, hấp thụ 60% sát thương kéo dài 9 giây."	1	0	70015	42001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70016	0	"Ma Pháp Trân Châu"	"Trên đầu mỗi đồng đội đều có một chiếc vỏ sò phun khí xuống, giúp đồng đội hồi phục máu mỗi giây."	1	25	70016	43001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70016	1	"Ma Pháp Trân Châu"	"Trên đầu mỗi đồng đội có một vỏ sò phun khí xuống phía dưới, giúp đồng đội hồi phục 12% máu mỗi giây, kéo dài 5 giây."	1	40	70016	43001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70016	2	"Ma Pháp Trân Châu"	"Trên đầu mỗi đồng đội có một vỏ sò phun khí xuống phía dưới, giúp đồng đội hồi phục 14% máu mỗi giây, kéo dài 5 giây."	1	60	70016	43001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70016	3	"Ma Pháp Trân Châu"	"Trên đầu mỗi đồng đội có một vỏ sò phun khí xuống phía dưới, giúp đồng đội hồi phục 16% máu mỗi giây, kéo dài 5 giây."	1	85	70016	43001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70016	4	"Ma Pháp Trân Châu"	"Trên đầu mỗi đồng đội có một vỏ sò phun khí xuống phía dưới, giúp đồng đội hồi phục 18% máu mỗi giây, kéo dài 5 giây."	1	100	70016	43001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
70016	5	"Ma Pháp Trân Châu"	"Trên đầu mỗi đồng đội có một vỏ sò phun khí xuống phía dưới, giúp đồng đội hồi phục 20% máu mỗi giây, kéo dài 5 giây."	1	105	70016	43001	0	1	0	0	0	0	0	""	0	0	1	""	0	""	0	0	0|4|3	0	0	0	0	0	0	0	0	""	""	""	""	
