map_key	cell_id	enter	item_type	item_id	is_obstruct	skill_lv	star_lv	
6_4	37	0	1	18006	0	0	0	
6_4	38	0	0	0	0	0	0	
6_4	39	0	0	0	0	0	0	
6_4	40	0	0	0	0	0	0	
6_4	41	0	0	0	0	0	0	
6_4	42	0	1	16004	0	0	0	
6_4	43	0	0	0	0	0	0	
6_4	47	0	0	0	0	0	0	
6_4	48	0	2	56001	0	0	0	
6_4	49	0	3	35002	0	0	0	
6_4	50	0	3	70001	0	2	2	
6_4	51	0	0	0	1	0	0	
6_4	54	0	0	0	0	0	0	
6_4	55	0	0	0	0	0	0	
6_4	56	0	3	72101	0	2	1	
6_4	57	1	1	16002	0	0	0	
6_4	58	1	0	0	0	0	0	
6_4	62	0	0	0	0	0	0	
6_4	63	0	3	34002	0	2	2	
6_4	64	0	2	51005	0	0	0	
6_4	65	0	3	34002	0	2	1	
6_4	66	0	0	0	0	0	0	
6_4	69	0	2	53003	0	0	0	
6_4	70	0	0	0	0	0	0	
6_4	71	0	0	0	1	0	0	
6_4	77	0	0	0	0	0	0	
6_4	78	0	3	71101	0	2	2	
6_4	79	0	3	33003	0	2	1	
6_4	80	0	2	52004	0	0	0	
6_4	81	0	2	59003	0	0	0	
6_4	84	0	0	0	0	0	0	
6_4	85	0	0	0	0	0	0	
6_4	92	0	3	36001	0	2	2	
6_4	93	0	3	36001	0	2	1	
6_4	94	0	3	36001	0	2	2	
6_4	95	0	3	36001	0	2	1	
6_4	99	1	0	0	0	0	0	
6_4	100	1	0	0	0	0	0	
6_4	105	0	0	0	0	0	0	
6_4	106	0	1	17003	0	0	0	
6_4	107	0	0	0	0	0	0	
6_4	108	0	1	18003	0	0	0	
6_4	109	0	0	0	0	0	0	
6_4	110	0	0	0	0	0	0	
6_4	111	0	0	0	1	0	0	
6_4	120	0	0	0	0	0	0	
6_4	121	0	1	16004	0	0	0	
6_4	122	0	0	0	0	0	0	
6_4	123	0	0	0	1	0	0	
6_4	124	0	0	0	0	0	0	
6_4	125	0	0	0	0	0	0	
6_4	126	0	1	18004	0	0	0	
6_4	127	0	2	53101	0	0	0	
6_4	135	1	0	0	0	0	0	
6_4	136	1	0	0	0	0	0	
6_4	137	1	0	0	0	0	0	
6_4	138	0	0	0	0	0	0	
6_4	139	0	0	0	0	0	0	
6_4	140	0	1	17003	0	0	0	
6_4	141	1	0	0	0	0	0	
6_4	142	1	0	0	0	0	0	
6_4	153	1	0	0	0	0	0	
6_4	154	1	0	0	0	0	0	
6_4	155	1	0	0	0	0	0	
6_5	4	0	0	0	1	0	0	
6_5	5	1	0	0	0	0	0	
6_5	6	0	0	0	0	0	0	
6_5	10	0	0	0	0	0	0	
6_5	11	0	0	0	0	0	0	
6_5	12	0	0	0	0	0	0	
6_5	13	0	0	0	0	0	0	
6_5	17	1	0	0	0	0	0	
6_5	18	1	0	0	0	0	0	
6_5	19	0	0	0	0	0	0	
6_5	20	0	0	0	0	0	0	
6_5	21	0	0	0	0	0	0	
6_5	22	0	0	0	0	0	0	
6_5	23	0	0	0	0	0	0	
6_5	24	0	3	33003	0	2	2	
6_5	25	0	3	35002	0	0	0	
6_5	26	0	0	0	0	0	0	
6_5	27	0	0	0	0	0	0	
6_5	28	0	0	0	0	0	0	
6_5	32	0	0	0	0	0	0	
6_5	33	0	0	0	0	0	0	
6_5	34	0	1	16003	0	0	0	
6_5	35	0	0	0	0	0	0	
6_5	36	0	0	0	0	0	0	
6_5	37	0	0	0	0	0	0	
6_5	38	0	0	0	0	0	0	
6_5	39	0	3	31003	0	2	1	
6_5	40	0	3	34002	0	2	2	
6_5	41	0	0	0	0	0	0	
6_5	42	0	0	0	0	0	0	
6_5	43	0	0	0	0	0	0	
6_5	47	0	0	0	0	0	0	
6_5	48	0	0	0	0	0	0	
6_5	49	0	0	0	0	0	0	
6_5	50	0	1	17002	0	0	0	
6_5	51	0	0	0	1	0	0	
6_5	54	0	0	0	0	0	0	
6_5	55	0	2	52004	0	0	0	
6_5	56	0	0	0	0	0	0	
6_5	57	0	2	53101	0	0	0	
6_5	58	0	0	0	0	0	0	
6_5	62	0	0	0	0	0	0	
6_5	63	0	1	17004	0	0	0	
6_5	64	0	0	0	0	0	0	
6_5	65	0	1	16003	0	0	0	
6_5	66	0	0	0	0	0	0	
6_5	69	0	0	0	0	0	0	
6_5	70	0	0	0	0	0	0	
6_5	71	0	0	0	1	0	0	
6_5	77	0	0	0	0	0	0	
6_5	78	0	0	0	0	0	0	
6_5	79	0	3	36002	0	2	1	
6_5	80	0	3	36002	0	2	2	
6_5	81	0	2	59003	0	0	0	
6_5	84	0	0	0	0	0	0	
6_5	85	0	0	0	0	0	0	
6_5	92	1	0	0	0	0	0	
6_5	93	0	0	0	0	0	0	
6_5	94	0	3	36003	0	2	1	
6_5	95	0	0	0	0	0	0	
6_5	99	0	1	16005	0	0	0	
6_5	100	0	1	17004	0	0	0	
6_5	105	1	0	0	0	0	0	
6_5	106	1	0	0	0	0	0	
6_5	107	0	0	0	0	0	0	
6_5	108	0	0	0	0	0	0	
6_5	109	0	3	36003	0	2	2	
6_5	110	0	0	0	0	0	0	
6_5	111	0	0	0	1	0	0	
6_5	120	1	0	0	0	0	0	
6_5	121	0	0	0	0	0	0	
6_5	122	0	3	72101	0	2	1	
6_5	123	0	0	0	1	0	0	
6_5	124	0	3	36003	0	2	2	
6_5	125	0	1	18004	0	0	0	
6_5	126	0	2	53003	0	0	0	
6_5	127	1	0	0	0	0	0	
6_5	135	1	0	0	0	0	0	
6_5	136	1	0	0	0	0	0	
6_5	137	1	0	0	0	0	0	
6_5	138	0	3	71101	0	2	1	
6_5	139	0	3	36002	0	2	2	
6_5	140	0	2	56001	0	0	0	
6_5	141	0	3	70001	0	2	1	
6_5	142	0	2	51005	0	0	0	
6_5	153	0	0	0	0	0	0	
6_5	154	0	3	36002	0	2	2	
6_5	155	0	0	0	0	0	0	
6_6	4	0	0	0	1	0	0	
6_6	5	1	0	0	0	0	0	
6_6	6	0	0	0	0	0	0	
6_6	10	0	0	0	0	0	0	
6_6	11	0	0	0	0	0	0	
6_6	12	0	0	0	0	0	0	
6_6	13	0	0	0	0	0	0	
6_6	17	1	0	0	0	0	0	
6_6	18	1	0	0	0	0	0	
6_6	19	0	0	0	0	0	0	
6_6	20	0	0	0	0	0	0	
6_6	21	0	0	0	0	0	0	
6_6	22	1	0	0	0	0	0	
6_6	23	1	0	0	0	0	0	
6_6	24	0	3	36001	0	2	2	
6_6	25	0	3	36001	0	2	1	
6_6	26	0	3	36001	0	2	2	
6_6	27	0	1	18006	0	0	0	
6_6	28	0	0	0	0	0	0	
6_6	32	0	0	0	0	0	0	
6_6	33	0	0	0	0	0	0	
6_6	34	0	0	0	0	0	0	
6_6	35	0	0	0	0	0	0	
6_6	36	0	1	16003	0	0	0	
6_6	37	1	0	0	0	0	0	
6_6	38	1	0	0	0	0	0	
6_6	39	0	3	36001	0	2	1	
6_6	40	0	3	36002	0	2	2	
6_6	41	0	3	36002	0	2	1	
6_6	42	0	3	70001	0	2	2	
6_6	43	0	0	0	0	0	0	
6_6	47	0	0	0	0	0	0	
6_6	48	0	0	0	0	0	0	
6_6	49	0	0	0	0	0	0	
6_6	50	0	3	37001	0	0	0	
6_6	51	0	0	0	1	0	0	
6_6	54	0	3	36001	0	2	1	
6_6	55	0	3	36002	0	2	2	
6_6	56	0	3	36003	0	2	1	
6_6	57	0	2	51005	0	0	0	
6_6	58	0	1	18007	0	0	0	
6_6	62	0	0	0	0	0	0	
6_6	63	0	0	0	0	0	0	
6_6	64	0	2	56002	0	0	0	
6_6	65	0	3	38001	0	0	0	
6_6	66	0	0	0	0	0	0	
6_6	69	0	1	17003	0	0	0	
6_6	70	0	3	71101	0	2	2	
6_6	71	0	0	0	1	0	0	
6_6	77	0	3	72101	0	2	1	
6_6	78	0	3	37001	0	0	0	
6_6	79	0	3	35001	0	0	0	
6_6	80	0	3	35001	0	0	0	
6_6	81	0	2	59003	0	0	0	
6_6	84	0	1	16003	0	0	0	
6_6	85	0	2	52005	0	0	0	
6_6	92	1	0	0	0	0	0	
6_6	93	0	2	53004	0	0	0	
6_6	94	0	0	0	0	0	0	
6_6	95	0	1	17002	0	0	0	
6_6	99	0	0	0	0	0	0	
6_6	100	0	2	53101	0	0	0	
6_6	105	1	0	0	0	0	0	
6_6	106	1	0	0	0	0	0	
6_6	107	0	0	0	0	0	0	
6_6	108	0	0	0	0	0	0	
6_6	109	0	1	17002	0	0	0	
6_6	110	0	0	0	0	0	0	
6_6	111	0	0	0	1	0	0	
6_6	120	1	0	0	0	0	0	
6_6	121	0	1	16003	0	0	0	
6_6	122	0	0	0	0	0	0	
6_6	123	0	0	0	1	0	0	
6_6	124	0	1	16003	0	0	0	
6_6	125	0	1	17003	0	0	0	
6_6	126	0	0	0	0	0	0	
6_6	127	1	0	0	0	0	0	
6_6	135	1	0	0	0	0	0	
6_6	136	1	0	0	0	0	0	
6_6	137	1	0	0	0	0	0	
6_6	138	0	0	0	0	0	0	
6_6	139	0	0	0	0	0	0	
6_6	140	0	0	0	0	0	0	
6_6	141	1	0	0	0	0	0	
6_6	142	1	0	0	0	0	0	
6_6	153	1	0	0	0	0	0	
6_6	154	1	0	0	0	0	0	
6_6	155	1	0	0	0	0	0	
6_7	4	0	0	0	1	0	0	
6_7	5	0	0	0	0	0	0	
6_7	6	0	0	0	0	0	0	
6_7	10	0	0	0	0	0	0	
6_7	11	1	0	0	0	0	0	
6_7	12	1	0	0	0	0	0	
6_7	13	1	0	0	0	0	0	
6_7	17	0	0	0	0	0	0	
6_7	18	0	3	35001	0	0	0	
6_7	19	0	0	0	0	0	0	
6_7	20	0	0	0	0	0	0	
6_7	21	0	0	0	0	0	0	
6_7	22	1	0	0	0	0	0	
6_7	23	1	0	0	0	0	0	
6_7	24	1	0	0	0	0	0	
6_7	25	1	0	0	0	0	0	
6_7	26	0	0	0	0	0	0	
6_7	27	0	0	0	0	0	0	
6_7	28	0	1	18004	0	0	0	
6_7	32	0	0	0	0	0	0	
6_7	33	0	3	37002	0	0	0	
6_7	34	0	0	0	0	0	0	
6_7	35	0	0	0	0	0	0	
6_7	36	0	0	0	0	0	0	
6_7	37	0	1	16003	0	0	0	
6_7	38	0	0	0	0	0	0	
6_7	39	0	0	0	0	0	0	
6_7	40	0	1	17003	0	0	0	
6_7	41	0	0	0	0	0	0	
6_7	42	0	0	0	0	0	0	
6_7	43	0	0	0	0	0	0	
6_7	47	0	1	17002	0	0	0	
6_7	48	0	2	53101	0	0	0	
6_7	49	0	3	37002	0	0	0	
6_7	50	0	0	0	0	0	0	
6_7	51	0	0	0	1	0	0	
6_7	54	1	0	0	0	0	0	
6_7	55	0	0	0	0	0	0	
6_7	56	1	0	0	0	0	0	
6_7	57	1	0	0	0	0	0	
6_7	58	1	0	0	0	0	0	
6_7	62	0	1	16003	0	0	0	
6_7	63	0	3	34003	0	2	2	
6_7	64	0	3	34003	0	2	1	
6_7	65	0	0	0	0	0	0	
6_7	66	0	0	0	0	0	0	
6_7	69	1	1	17003	0	0	0	
6_7	70	0	0	0	0	0	0	
6_7	71	0	0	0	1	0	0	
6_7	77	0	0	0	0	0	0	
6_7	78	0	0	0	0	0	0	
6_7	79	0	1	16003	0	0	0	
6_7	80	0	0	0	0	0	0	
6_7	81	0	2	59003	0	0	0	
6_7	84	1	0	0	0	0	0	
6_7	85	0	0	0	0	0	0	
6_7	92	0	0	0	0	0	0	
6_7	93	0	2	52005	0	0	0	
6_7	94	0	0	0	0	0	0	
6_7	95	0	2	56002	0	0	0	
6_7	99	1	0	0	0	0	0	
6_7	100	0	0	0	0	0	0	
6_7	105	0	3	72101	0	2	2	
6_7	106	0	0	0	0	0	0	
6_7	107	0	3	36001	0	2	1	
6_7	108	0	3	36001	0	2	1	
6_7	109	0	3	36001	0	2	2	
6_7	110	0	3	36001	0	2	2	
6_7	111	0	0	0	1	0	0	
6_7	120	1	0	0	0	0	0	
6_7	121	0	1	18007	0	0	0	
6_7	122	0	3	36001	0	2	1	
6_7	123	0	0	0	1	0	0	
6_7	124	0	0	0	0	0	0	
6_7	125	0	3	70001	0	2	2	
6_7	126	0	0	0	0	0	0	
6_7	127	0	3	36001	0	2	1	
6_7	135	1	0	0	0	0	0	
6_7	136	0	0	0	0	0	0	
6_7	137	0	3	36001	0	2	1	
6_7	138	0	0	0	0	0	0	
6_7	139	0	3	71101	0	2	2	
6_7	140	0	1	16002	0	0	0	
6_7	141	0	0	0	0	0	0	
6_7	142	0	3	36001	0	2	2	
6_7	153	0	0	0	0	0	0	
6_7	154	0	2	51005	0	0	0	
6_7	155	0	0	0	0	0	0	
6_8	4	0	0	0	1	0	0	
6_8	5	0	3	36001	0	2	2	
6_8	6	0	0	0	0	0	0	
6_8	10	0	0	0	0	0	0	
6_8	11	1	0	0	0	0	0	
6_8	12	1	0	0	0	0	0	
6_8	13	1	0	0	0	0	0	
6_8	17	0	2	51005	0	0	0	
6_8	18	0	0	0	0	0	0	
6_8	19	0	3	70001	0	2	1	
6_8	20	0	3	36002	0	2	2	
6_8	21	0	0	0	0	0	0	
6_8	22	0	0	0	0	0	0	
6_8	23	0	1	17003	0	0	0	
6_8	24	0	0	0	0	0	0	
6_8	25	0	0	0	0	0	0	
6_8	26	0	0	0	0	0	0	
6_8	27	0	0	0	0	0	0	
6_8	28	0	1	18006	0	0	0	
6_8	32	0	0	0	0	0	0	
6_8	33	0	0	0	0	0	0	
6_8	34	0	3	71101	0	2	1	
6_8	35	0	3	36002	0	2	2	
6_8	36	0	0	0	0	0	0	
6_8	37	0	0	0	0	0	0	
6_8	38	0	0	0	0	0	0	
6_8	39	0	3	72101	0	2	1	
6_8	40	0	0	0	0	0	0	
6_8	41	0	0	0	0	0	0	
6_8	42	0	2	53101	0	0	0	
6_8	43	0	0	0	0	0	0	
6_8	47	0	3	36001	0	2	2	
6_8	48	0	3	36002	0	2	2	
6_8	49	0	3	36002	0	2	1	
6_8	50	0	3	36001	0	2	2	
6_8	51	0	0	0	1	0	0	
6_8	54	0	0	0	0	0	0	
6_8	55	0	2	52005	0	0	0	
6_8	56	1	0	0	0	0	0	
6_8	57	1	0	0	0	0	0	
6_8	58	0	0	0	0	0	0	
6_8	62	0	1	16002	0	0	0	
6_8	63	0	0	0	0	0	0	
6_8	64	0	0	0	0	0	0	
6_8	65	0	0	0	0	0	0	
6_8	66	0	0	0	0	0	0	
6_8	69	0	1	16002	0	0	0	
6_8	70	0	0	0	0	0	0	
6_8	71	0	0	0	1	0	0	
6_8	77	0	0	0	0	0	0	
6_8	78	0	3	33001	0	2	1	
6_8	79	0	3	35002	0	0	0	
6_8	80	0	0	0	0	0	0	
6_8	81	0	2	59003	0	0	0	
6_8	84	0	2	53004	0	0	0	
6_8	85	0	0	0	0	0	0	
6_8	92	0	1	16005	0	0	0	
6_8	93	0	3	35002	0	0	0	
6_8	94	0	3	37001	0	0	0	
6_8	95	0	3	34002	0	2	2	
6_8	99	1	0	0	0	0	0	
6_8	100	1	0	0	0	0	0	
6_8	105	0	0	0	0	0	0	
6_8	106	0	0	0	0	0	0	
6_8	107	0	0	0	0	0	0	
6_8	108	0	0	0	0	0	0	
6_8	109	0	0	0	0	0	0	
6_8	110	0	1	17004	0	0	0	
6_8	111	0	0	0	1	0	0	
6_8	120	0	0	0	0	0	0	
6_8	121	0	0	0	0	0	0	
6_8	122	0	0	0	0	0	0	
6_8	123	0	0	0	1	0	0	
6_8	124	0	2	56002	0	0	0	
6_8	125	0	0	0	0	0	0	
6_8	126	0	0	0	0	0	0	
6_8	127	0	0	0	0	0	0	
6_8	135	1	0	0	0	0	0	
6_8	136	1	1	17003	0	0	0	
6_8	137	1	0	0	0	0	0	
6_8	138	0	0	0	0	0	0	
6_8	139	0	0	0	0	0	0	
6_8	140	0	0	0	0	0	0	
6_8	141	1	0	0	0	0	0	
6_8	142	1	0	0	0	0	0	
6_8	153	1	0	0	0	0	0	
6_8	154	1	0	0	0	0	0	
6_8	155	1	0	0	0	0	0	
6_9	4	0	0	0	1	0	0	
6_9	5	0	0	0	0	0	0	
6_9	6	0	0	0	0	0	0	
6_9	10	0	0	0	0	0	0	
6_9	11	0	0	0	0	0	0	
6_9	12	1	0	0	0	0	0	
6_9	13	1	0	0	0	0	0	
6_9	17	1	0	0	0	0	0	
6_9	18	0	0	0	0	0	0	
6_9	19	0	0	0	0	0	0	
6_9	20	0	0	0	0	0	0	
6_9	21	0	3	37001	0	0	0	
6_9	22	0	3	38001	0	0	0	
6_9	23	0	3	34003	0	2	1	
6_9	24	0	0	0	0	0	0	
6_9	25	0	0	0	0	0	0	
6_9	26	0	0	0	0	0	0	
6_9	27	0	0	0	0	0	0	
6_9	28	0	1	18003	0	0	0	
6_9	32	1	0	0	0	0	0	
6_9	33	0	0	0	0	0	0	
6_9	34	0	0	0	0	0	0	
6_9	35	0	0	0	0	0	0	
6_9	36	0	0	0	0	0	0	
6_9	37	0	3	38001	0	0	0	
6_9	38	0	3	34002	0	2	2	
6_9	39	0	3	71101	0	2	1	
6_9	40	0	3	36002	0	2	2	
6_9	41	0	0	0	0	0	0	
6_9	42	0	1	16003	0	0	0	
6_9	43	0	1	17002	0	0	0	
6_9	47	1	0	0	0	0	0	
6_9	48	0	0	0	0	0	0	
6_9	49	0	2	56003	0	0	0	
6_9	50	0	0	0	0	0	0	
6_9	51	0	0	0	1	0	0	
6_9	54	0	3	36001	0	2	1	
6_9	55	0	3	36001	0	2	2	
6_9	56	0	3	36001	0	2	1	
6_9	57	0	2	53004	0	0	0	
6_9	58	0	2	53101	0	0	0	
6_9	62	1	0	0	0	0	0	
6_9	63	0	0	0	0	0	0	
6_9	64	0	1	16003	0	0	0	
6_9	65	0	1	17002	0	0	0	
6_9	66	0	0	0	0	0	0	
6_9	69	0	3	36002	0	2	2	
6_9	70	0	3	70001	0	2	1	
6_9	71	0	0	0	1	0	0	
6_9	77	0	0	0	0	0	0	
6_9	78	0	0	0	0	0	0	
6_9	79	0	0	0	0	0	0	
6_9	80	0	0	0	0	0	0	
6_9	81	0	2	59003	0	0	0	
6_9	84	0	3	36003	0	2	2	
6_9	85	0	3	36003	0	2	1	
6_9	92	1	0	0	0	0	0	
6_9	93	0	3	72101	0	2	2	
6_9	94	0	2	52005	0	0	0	
6_9	95	0	0	0	0	0	0	
6_9	99	0	2	51005	0	0	0	
6_9	100	0	0	0	0	0	0	
6_9	105	1	0	0	0	0	0	
6_9	106	1	0	0	0	0	0	
6_9	107	0	1	18006	0	0	0	
6_9	108	0	0	0	0	0	0	
6_9	109	0	0	0	0	0	0	
6_9	110	0	0	0	0	0	0	
6_9	111	0	0	0	1	0	0	
6_9	120	1	0	0	0	0	0	
6_9	121	0	1	16001	0	0	0	
6_9	122	0	1	17002	0	0	0	
6_9	123	0	0	0	1	0	0	
6_9	124	0	0	0	0	0	0	
6_9	125	0	1	16002	0	0	0	
6_9	126	0	1	17002	0	0	0	
6_9	127	1	0	0	0	0	0	
6_9	135	1	0	0	0	0	0	
6_9	136	1	0	0	0	0	0	
6_9	137	1	0	0	0	0	0	
6_9	138	0	0	0	0	0	0	
6_9	139	0	0	0	0	0	0	
6_9	140	0	1	18004	0	0	0	
6_9	141	1	0	0	0	0	0	
6_9	142	1	0	0	0	0	0	
6_9	153	1	0	0	0	0	0	
6_9	154	1	0	0	0	0	0	
6_9	155	1	0	0	0	0	0	
6_10	4	0	0	0	1	0	0	
6_10	5	0	3	36003	0	2	2	
6_10	6	0	3	36003	0	2	1	
6_10	10	0	0	0	0	0	0	
6_10	11	0	0	0	0	0	0	
6_10	12	0	0	0	0	0	0	
6_10	13	0	0	0	0	0	0	
6_10	17	0	0	0	0	0	0	
6_10	18	0	0	0	0	0	0	
6_10	19	0	3	36003	0	2	2	
6_10	20	0	0	0	0	0	0	
6_10	21	0	2	51005	0	0	0	
6_10	22	0	1	18007	0	0	0	
6_10	23	0	3	36002	0	2	1	
6_10	24	0	1	18006	0	0	0	
6_10	25	0	0	0	0	0	0	
6_10	26	0	0	0	0	0	0	
6_10	27	0	0	0	0	0	0	
6_10	28	0	3	72101	0	2	2	
6_10	32	0	0	0	0	0	0	
6_10	33	0	0	0	0	0	0	
6_10	34	0	3	36002	0	2	1	
6_10	35	0	2	52005	0	0	0	
6_10	36	0	3	71101	0	2	2	
6_10	37	0	3	70001	0	2	1	
6_10	38	0	3	36002	0	2	2	
6_10	39	0	1	17004	0	0	0	
6_10	40	0	3	35001	0	0	0	
6_10	41	0	3	35002	0	0	0	
6_10	42	0	3	35003	0	0	0	
6_10	43	0	0	0	0	0	0	
6_10	47	0	0	0	0	0	0	
6_10	48	0	0	0	0	0	0	
6_10	49	0	3	36002	0	2	1	
6_10	50	0	3	36002	0	2	2	
6_10	51	0	0	0	1	0	0	
6_10	54	0	1	16005	0	0	0	
6_10	55	0	3	35002	0	0	0	
6_10	56	0	0	0	0	0	0	
6_10	57	0	3	38001	0	0	0	
6_10	58	1	0	0	0	0	0	
6_10	62	0	0	0	0	0	0	
6_10	63	0	0	0	0	0	0	
6_10	64	0	0	0	0	0	0	
6_10	65	0	1	16003	0	0	0	
6_10	66	0	0	0	0	0	0	
6_10	69	0	1	17004	0	0	0	
6_10	70	0	0	0	0	0	0	
6_10	71	0	0	0	1	0	0	
6_10	77	0	0	0	0	0	0	
6_10	78	0	0	0	0	0	0	
6_10	79	0	2	56003	0	0	0	
6_10	80	0	0	0	0	0	0	
6_10	81	0	2	59003	0	0	0	
6_10	84	0	0	0	0	0	0	
6_10	85	1	0	0	0	0	0	
6_10	92	0	0	0	0	0	0	
6_10	93	0	0	0	0	0	0	
6_10	94	0	0	0	0	0	0	
6_10	95	0	0	0	0	0	0	
6_10	99	1	0	0	0	0	0	
6_10	100	1	0	0	0	0	0	
6_10	105	1	0	0	0	0	0	
6_10	106	0	0	0	0	0	0	
6_10	107	0	0	0	0	0	0	
6_10	108	0	2	53004	0	0	0	
6_10	109	0	2	53101	0	0	0	
6_10	110	0	0	0	0	0	0	
6_10	111	0	0	0	1	0	0	
6_10	120	1	0	0	0	0	0	
6_10	121	0	0	0	0	0	0	
6_10	122	0	0	0	0	0	0	
6_10	123	0	0	0	1	0	0	
6_10	124	0	0	0	0	0	0	
6_10	125	0	0	0	0	0	0	
6_10	126	0	1	16003	0	0	0	
6_10	127	0	0	0	0	0	0	
6_10	135	1	0	0	0	0	0	
6_10	136	1	0	0	0	0	0	
6_10	137	1	0	0	0	0	0	
6_10	138	0	0	0	0	0	0	
6_10	139	0	0	0	0	0	0	
6_10	140	0	0	0	0	0	0	
6_10	141	1	0	0	0	0	0	
6_10	142	1	0	0	0	0	0	
6_10	153	1	0	0	0	0	0	
6_10	154	1	0	0	0	0	0	
6_10	155	1	0	0	0	0	0	
7_1	5	1	3	36001	0	3	2	
7_1	6	1	3	36001	0	3	2	
7_1	7	0	3	36001	0	3	2	
7_1	20	0	2	51006	0	0	0	
7_1	21	0	3	70001	0	3	2	
7_1	22	0	3	36001	0	3	2	
7_1	23	0	3	71102	0	3	2	
7_1	24	0	0	0	0	0	0	
7_1	35	0	1	17003	0	0	0	
7_1	36	0	1	16004	0	0	0	
7_1	37	0	3	36001	0	3	2	
7_1	38	0	0	0	0	0	0	
7_1	39	0	0	0	0	0	0	
7_1	40	1	1	17002	0	0	0	
7_1	47	0	0	0	0	0	0	
7_1	48	0	0	0	0	0	0	
7_1	49	0	3	36001	0	3	2	
7_1	50	0	3	36001	0	3	2	
7_1	51	0	3	36001	0	3	2	
7_1	52	0	3	36001	0	3	2	
7_1	53	0	0	0	0	0	0	
7_1	54	0	0	0	0	0	0	
7_1	55	0	3	72102	0	3	2	
7_1	62	0	0	0	0	0	0	
7_1	63	0	0	0	0	0	0	
7_1	64	0	0	0	1	0	0	
7_1	65	0	3	36001	0	3	2	
7_1	66	0	0	0	0	0	0	
7_1	67	0	0	0	0	0	0	
7_1	68	0	0	0	0	0	0	
7_1	70	0	0	0	0	0	0	
7_1	71	0	1	17002	0	0	0	
7_1	72	0	0	0	0	0	0	
7_1	73	1	0	0	0	0	0	
7_1	77	0	0	0	0	0	0	
7_1	78	0	0	0	0	0	0	
7_1	79	0	2	52005	0	0	0	
7_1	80	0	0	0	0	0	0	
7_1	81	0	0	0	0	0	0	
7_1	82	0	2	56002	0	0	0	
7_1	83	0	0	0	0	0	0	
7_1	84	0	1	18006	0	0	0	
7_1	85	0	0	0	0	0	0	
7_1	86	0	0	0	0	0	0	
7_1	87	0	0	0	0	0	0	
7_1	88	1	0	0	0	0	0	
7_1	92	0	0	0	0	0	0	
7_1	93	0	3	34003	0	3	2	
7_1	94	0	3	38002	0	3	2	
7_1	95	0	3	34003	0	3	2	
7_1	96	0	1	18004	0	0	0	
7_1	97	0	0	0	0	0	0	
7_1	98	0	0	0	0	0	0	
7_1	99	0	0	0	0	0	0	
7_1	100	0	0	0	0	0	0	
7_1	101	0	0	0	0	0	0	
7_1	102	0	2	54001	0	0	0	
7_1	103	1	0	0	0	0	0	
7_1	107	0	0	0	0	0	0	
7_1	108	0	3	33003	0	3	2	
7_1	109	0	3	37002	0	3	2	
7_1	110	0	0	0	0	0	0	
7_1	111	0	0	0	1	0	0	
7_1	114	0	0	0	0	0	0	
7_1	115	0	0	0	0	0	0	
7_1	116	0	1	16004	0	0	0	
7_1	117	1	0	0	0	0	0	
7_1	118	1	0	0	0	0	0	
7_1	122	0	0	0	0	0	0	
7_1	123	0	1	17004	0	0	0	
7_1	124	0	0	0	0	0	0	
7_1	125	0	0	0	0	0	0	
7_1	126	0	0	0	0	0	0	
7_1	129	0	2	53101	0	0	0	
7_1	130	0	0	0	0	0	0	
7_1	131	0	0	0	1	0	0	
7_1	137	0	0	0	0	0	0	
7_1	138	0	0	0	0	0	0	
7_1	139	0	0	0	0	0	0	
7_1	140	0	0	0	0	0	0	
7_1	141	0	2	59003	0	0	0	
7_1	144	0	0	0	0	0	0	
7_1	145	0	0	0	0	0	0	
7_1	152	0	0	0	0	0	0	
7_1	153	0	0	0	0	0	0	
7_1	154	0	0	0	0	0	0	
7_1	155	0	0	0	0	0	0	
7_1	159	1	0	0	0	0	0	
7_1	160	1	0	0	0	0	0	
7_1	165	1	0	0	0	0	0	
7_1	166	0	0	0	0	0	0	
7_1	167	0	0	0	0	0	0	
7_1	168	0	0	0	0	0	0	
7_1	169	0	1	16004	0	0	0	
7_1	170	0	0	0	0	0	0	
7_1	171	0	0	0	1	0	0	
7_1	180	1	0	0	0	0	0	
7_1	181	0	0	0	0	0	0	
7_1	182	0	0	0	0	0	0	
7_1	183	0	0	0	1	0	0	
7_1	184	0	0	0	0	0	0	
7_1	185	0	1	16002	0	0	0	
7_1	186	0	0	0	0	0	0	
7_1	187	1	0	0	0	0	0	
7_1	195	1	0	0	0	0	0	
7_1	196	1	0	0	0	0	0	
7_1	197	1	0	0	0	0	0	
7_1	198	0	0	0	0	0	0	
7_1	199	0	0	0	0	0	0	
7_1	200	0	2	53004	0	0	0	
7_1	201	1	0	0	0	0	0	
7_1	202	1	0	0	0	0	0	
7_1	213	1	0	0	0	0	0	
7_1	214	1	0	0	0	0	0	
7_1	215	1	0	0	0	0	0	
7_2	5	1	0	0	0	0	0	
7_2	6	1	0	0	0	0	0	
7_2	7	0	0	0	0	0	0	
7_2	20	0	0	0	0	0	0	
7_2	21	0	0	0	0	0	0	
7_2	22	0	0	0	0	0	0	
7_2	23	0	0	0	0	0	0	
7_2	24	0	0	0	0	0	0	
7_2	35	0	3	36001	0	3	2	
7_2	36	0	3	34003	0	3	2	
7_2	37	0	3	38002	0	3	2	
7_2	38	0	3	37002	0	3	2	
7_2	39	0	1	17003	0	0	0	
7_2	40	1	0	0	0	0	0	
